date,open,high,low,close,volume,ticker,ma200
2026-08-20,59.599998474121094,59.70000076293945,59.599998474121094,59.70000076293945,93832,BAHN-B.ST,54.04999988555911
2026-08-21,59.599998474121094,59.70000076293945,59.599998474121094,59.599998474121094,197286,BAHN-B.ST,54.056499881744415
2026-08-24,59.599998474121094,59.70000076293945,59.5,59.5,187361,BAHN-B.ST,54.058499889373806
2026-08-17,53.220001220703125,53.220001220703125,52.599998474121094,53.040000915527344,2114822,BALD-B.ST,59.86193483352662
2026-08-18,52.79999923706055,53.599998474121094,52.58000183105469,53.0,1771076,BALD-B.ST,59.759934825897226
2026-08-19,52.84000015258789,53.0,51.79999923706055,52.720001220703125,2100158,BALD-B.ST,59.6683348274231
2026-08-20,52.779998779296875,53.18000030517578,52.459999084472656,52.84000015258789,1534753,BALD-B.ST,59.57793483734132
2026-08-21,52.58000183105469,53.52000045776367,52.36000061035156,53.52000045776367,2077786,BALD-B.ST,59.491834850311285
2026-08-24,53.52000045776367,53.7400016784668,52.880001068115234,53.34000015258789,2222686,BALD-B.ST,59.41043483734132
2026-08-17,298.5,300.0,295.5,297.0,39260,BEIA-B.ST,278.735
2026-08-18,297.0,298.5,292.5,293.0,52837,BEIA-B.ST,278.7275
2026-08-19,290.5,293.0,289.5,290.5,56350,BEIA-B.ST,278.7275
2026-08-20,293.5,295.0,290.0,292.5,46240,BEIA-B.ST,278.755
2026-08-21,292.5,297.0,292.5,295.0,20079,BEIA-B.ST,278.77
2026-08-24,294.0,295.0,290.0,290.5,16563,BEIA-B.ST,278.7675
2026-08-17,131.3000030517578,131.60000610351562,129.60000610351562,129.60000610351562,651585,BEIJ-B.ST,138.17750022888185
2026-08-18,129.0,129.89999389648438,127.5999984741211,127.69999694824219,926049,BEIJ-B.ST,138.03525024414066
2026-08-19,128.5,129.39999389648438,126.9000015258789,127.0,1123942,BEIJ-B.ST,137.90350021362306
2026-08-20,127.30000305175781,129.6999969482422,126.80000305175781,129.1999969482422,936058,BEIJ-B.ST,137.78925018310548
2026-08-21,129.1999969482422,131.39999389648438,129.1999969482422,130.3000030517578,896798,BEIJ-B.ST,137.6840001678467
2026-08-24,130.5,132.60000610351562,130.1999969482422,131.0,882112,BEIJ-B.ST,137.5860001373291
2026-08-17,286.0,286.5,283.0,285.0,8667,BERG-B.ST,296.4675
2026-08-18,282.5,286.5,282.0,282.5,15159,BERG-B.ST,296.2
2026-08-19,282.5,282.5,272.0,274.0,12198,BERG-B.ST,295.8675
2026-08-20,278.5,278.5,274.0,276.0,4018,BERG-B.ST,295.555
2026-08-21,275.0,279.0,274.5,275.0,7916,BERG-B.ST,295.23
2026-08-24,275.5,279.5,275.5,279.5,8651,BERG-B.ST,294.945
2026-08-17,91.5,93.8499984741211,91.0,93.25,405629,BETS-B.ST,106.67525005340576
2026-08-18,93.0,93.25,91.05000305175781,91.44999694824219,298827,BETS-B.ST,106.36600002288819
2026-08-19,91.19999694824219,91.80000305175781,89.8499984741211,91.75,342315,BETS-B.ST,106.06375003814698
2026-08-20,91.75,93.75,90.9000015258789,93.25,259145,BETS-B.ST,105.77900005340577
2026-08-21,93.25,93.8499984741211,92.5999984741211,93.25,167267,BETS-B.ST,105.49225002288819
2026-08-24,93.1500015258789,93.9000015258789,92.8499984741211,93.69999694824219,154207,BETS-B.ST,105.21725002288818
2026-08-17,147.0,147.3000030517578,143.3000030517578,143.3000030517578,44706,BILI-A.ST,133.48349990844724
2026-08-18,143.5,145.3000030517578,143.3000030517578,144.0,108941,BILI-A.ST,133.53049987792966
2026-08-19,144.0,144.3000030517578,142.89999389648438,144.0,41911,BILI-A.ST,133.57599990844724
2026-08-20,144.0,144.6999969482422,143.10000610351562,143.39999389648438,36152,BILI-A.ST,133.62699989318847
2026-08-21,143.0,144.39999389648438,143.0,144.0,54343,BILI-A.ST,133.67499992370603
2026-08-24,143.6999969482422,144.3000030517578,143.39999389648438,143.89999389648438,38828,BILI-A.ST,133.72999992370603
2026-08-17,113.9000015258789,116.0,113.9000015258789,115.19999694824219,223006,BIOG-B.ST,112.93749984741211
2026-08-18,115.4000015258789,116.0999984741211,115.0,115.5999984741211,110599,BIOG-B.ST,112.99649982452392
2026-08-19,116.19999694824219,117.80000305175781,114.80000305175781,115.0,187690,BIOG-B.ST,113.05449981689453
2026-08-20,115.19999694824219,115.80000305175781,114.19999694824219,114.69999694824219,149864,BIOG-B.ST,113.11999980926514
2026-08-21,114.5,116.5,113.80000305175781,115.9000015258789,138106,BIOG-B.ST,113.19349983215332
2026-08-24,115.69999694824219,116.80000305175781,114.9000015258789,116.30000305175781,72074,BIOG-B.ST,113.2724998474121
2026-08-17,535.0,535.0,523.5999755859375,529.4000244140625,583518,BOL.ST,536.4744987487794
2026-08-18,528.0,528.0,517.5999755859375,518.2000122070312,1083922,BOL.ST,536.9369987487794
2026-08-19,521.0,534.7999877929688,518.0,534.2000122070312,932297,BOL.ST,537.4509988403322
2026-08-20,534.7999877929688,539.7999877929688,521.5999755859375,539.4000244140625,874074,BOL.ST,537.9639990234376
2026-08-21,547.7999877929688,568.7999877929688,546.4000244140625,565.5999755859375,1900643,BOL.ST,538.6379989624024
