ticker,ex_date,dividend
ALIV-SDB.ST,2022-11-21,6.2806263
ALIV-SDB.ST,2023-03-07,6.2806263
ALIV-SDB.ST,2023-05-24,6.2806263
ALIV-SDB.ST,2023-09-06,6.2806263
ALIV-SDB.ST,2023-11-27,6.470948
ALIV-SDB.ST,2024-03-11,6.470948
ALIV-SDB.ST,2024-05-22,6.470948
ALIV-SDB.ST,2024-09-03,6.470948
ALIV-SDB.ST,2024-12-02,6.6612697
ALIV-SDB.ST,2025-03-06,6.6612697
ALIV-SDB.ST,2025-05-20,6.6612697
ALIV-SDB.ST,2025-09-04,8.088685
ALIV-SDB.ST,2025-11-20,8.279007
ALIV-SDB.ST,2026-03-03,8.279007
ALIV-SDB.ST,2026-05-19,8.279007
ALLEI.ST,2023-05-03,1.4
ALLEI.ST,2024-05-03,2.0
ALLEI.ST,2025-04-29,2.3
ALLEI.ST,2026-04-30,2.5
ANOD-B.ST,2007-04-27,0.825
ANOD-B.ST,2008-04-25,0.25
ANOD-B.ST,2009-04-29,0.375
ANOD-B.ST,2010-04-28,0.375
ANOD-B.ST,2011-05-05,0.375
ANOD-B.ST,2012-05-04,0.5625
ANOD-B.ST,2013-05-08,0.5625
ANOD-B.ST,2014-05-08,0.5625
ANOD-B.ST,2015-05-07,0.5625
ANOD-B.ST,2016-04-29,0.5625
ANOD-B.ST,2017-05-05,0.5625
ANOD-B.ST,2018-04-27,0.5625
ANOD-B.ST,2019-05-08,0.625
ANOD-B.ST,2020-05-08,0.75
ANOD-B.ST,2021-05-07,0.625
ANOD-B.ST,2022-05-05,0.75
ANOD-B.ST,2023-05-05,1.0
ANOD-B.ST,2024-05-08,1.0
ANOD-B.ST,2025-05-08,1.15
ANOD-B.ST,2026-05-08,1.15
ARJO-B.ST,2018-05-07,0.5
ARJO-B.ST,2019-05-08,0.55
ARJO-B.ST,2020-06-30,0.65
ARJO-B.ST,2021-04-28,0.85
ARJO-B.ST,2022-04-25,1.15
ARJO-B.ST,2023-04-21,0.85
ARJO-B.ST,2024-04-19,0.9
ARJO-B.ST,2025-04-30,0.95
ARJO-B.ST,2026-04-23,0.95
ASSA-B.ST,2000-05-04,0.25
ASSA-B.ST,2001-05-07,0.3
ASSA-B.ST,2002-04-30,0.333333
ASSA-B.ST,2003-03-27,0.416667
ASSA-B.ST,2004-04-28,0.416667
ASSA-B.ST,2005-04-28,0.866667
ASSA-B.ST,2006-04-26,1.083333
ASSA-B.ST,2007-04-27,1.083333
ASSA-B.ST,2008-04-25,1.2
ASSA-B.ST,2009-04-24,1.2
ASSA-B.ST,2010-04-23,1.2
ASSA-B.ST,2011-05-02,1.333333
ASSA-B.ST,2012-04-26,0.5
ASSA-B.ST,2013-04-26,1.7
ASSA-B.ST,2014-05-08,1.9
ASSA-B.ST,2015-05-08,2.166667
ASSA-B.ST,2016-04-28,2.65
ASSA-B.ST,2017-04-27,3.0
ASSA-B.ST,2018-04-27,3.3
ASSA-B.ST,2019-04-26,3.5
ASSA-B.ST,2020-04-30,2.0
ASSA-B.ST,2020-11-25,1.85
ASSA-B.ST,2021-04-29,1.95
ASSA-B.ST,2021-11-22,1.95
ASSA-B.ST,2022-04-28,2.1
ASSA-B.ST,2022-11-21,2.1
ASSA-B.ST,2023-04-27,2.4
ASSA-B.ST,2023-11-10,2.4
ASSA-B.ST,2024-04-25,2.7
ASSA-B.ST,2024-11-08,2.7
ASSA-B.ST,2025-04-24,2.95
ASSA-B.ST,2025-11-10,2.95
ASSA-B.ST,2026-04-29,3.2
ATCO-A.ST,2003-04-30,0.239583
ATCO-A.ST,2004-04-28,0.3125
ATCO-A.ST,2005-04-28,0.375
ATCO-A.ST,2006-04-28,0.53125
ATCO-A.ST,2007-04-27,0.59375
ATCO-A.ST,2008-04-25,0.75
ATCO-A.ST,2009-04-28,0.75
ATCO-A.ST,2010-04-29,0.75
ATCO-A.ST,2012-04-30,1.25
ATCO-A.ST,2013-04-30,1.375
ATCO-A.ST,2014-04-30,1.375
ATCO-A.ST,2015-04-29,0.75
ATCO-A.ST,2015-10-29,0.75
ATCO-A.ST,2016-04-27,0.7875
ATCO-A.ST,2016-10-28,0.7875
ATCO-A.ST,2017-04-27,0.85
ATCO-A.ST,2017-10-27,0.85
ATCO-A.ST,2018-04-25,1.75
ATCO-A.ST,2018-05-09,2.0
ATCO-A.ST,2019-04-26,0.7875
ATCO-A.ST,2019-10-25,0.7875
ATCO-A.ST,2020-04-24,0.875
ATCO-A.ST,2020-11-27,0.875
ATCO-A.ST,2021-04-28,0.9125
ATCO-A.ST,2021-10-22,0.9125
ATCO-A.ST,2022-04-27,0.95
ATCO-A.ST,2022-10-20,0.95
ATCO-A.ST,2023-04-28,1.15
ATCO-A.ST,2023-10-19,1.15
ATCO-A.ST,2024-04-25,1.4
ATCO-A.ST,2024-10-18,1.4
ATCO-A.ST,2025-04-30,1.5
ATCO-A.ST,2025-10-20,1.5
ATCO-A.ST,2026-04-29,2.5
ATCO-B.ST,2000-04-28,0.197917
ATCO-B.ST,2001-04-27,0.21875
ATCO-B.ST,2002-04-30,0.229167
ATCO-B.ST,2003-04-29,0.239583
ATCO-B.ST,2004-04-28,0.3125
ATCO-B.ST,2005-04-28,0.375
ATCO-B.ST,2006-04-28,0.53125
ATCO-B.ST,2007-04-27,0.59375
ATCO-B.ST,2008-04-25,0.75
ATCO-B.ST,2009-04-28,0.75
ATCO-B.ST,2010-04-29,0.75
ATCO-B.ST,2011-04-20,1.0
ATCO-B.ST,2012-04-30,1.25
ATCO-B.ST,2013-04-30,1.375
ATCO-B.ST,2014-04-30,1.375
ATCO-B.ST,2015-04-29,0.75
ATCO-B.ST,2015-10-29,0.75
ATCO-B.ST,2016-04-27,0.7875
ATCO-B.ST,2016-10-28,0.7875
ATCO-B.ST,2017-04-27,0.85
ATCO-B.ST,2017-10-27,0.85
ATCO-B.ST,2018-04-25,1.75
ATCO-B.ST,2018-05-09,2.0
ATCO-B.ST,2019-04-26,0.7875
ATCO-B.ST,2019-10-25,0.7875
ATCO-B.ST,2020-04-24,0.875
ATCO-B.ST,2020-11-27,0.875
ATCO-B.ST,2021-04-28,0.9125
ATCO-B.ST,2021-10-22,0.9125
ATCO-B.ST,2022-04-27,0.2375
ATCO-B.ST,2022-10-20,0.95
ATCO-B.ST,2023-04-28,1.15
ATCO-B.ST,2023-10-19,1.15
ATCO-B.ST,2024-04-25,1.4
ATCO-B.ST,2024-10-18,1.4
ATCO-B.ST,2025-04-30,1.5
ATCO-B.ST,2025-10-20,1.5
ATCO-B.ST,2026-04-29,2.5
ATRLJ-B.ST,2000-03-24,0.075
ATRLJ-B.ST,2001-03-30,0.1125
ATRLJ-B.ST,2002-03-20,0.15
ATRLJ-B.ST,2003-03-28,0.175
ATRLJ-B.ST,2004-03-25,0.2
ATRLJ-B.ST,2006-04-05,0.275
ATRLJ-B.ST,2007-03-30,0.325
ATRLJ-B.ST,2008-04-04,0.4
ATRLJ-B.ST,2009-04-03,0.4
ATRLJ-B.ST,2010-04-09,0.45
ATRLJ-B.ST,2011-04-08,0.48
ATRLJ-B.ST,2012-03-30,0.52
ATRLJ-B.ST,2013-04-11,0.57
ATRLJ-B.ST,2014-04-08,0.61
ATRLJ-B.ST,2015-04-22,0.66
ATRLJ-B.ST,2016-04-07,0.71
ATRLJ-B.ST,2017-04-06,0.79
ATRLJ-B.ST,2018-03-29,0.9
ATRLJ-B.ST,2019-03-28,0.97
ATRLJ-B.ST,2020-03-26,1.0
ATRLJ-B.ST,2021-03-26,1.01
ATRLJ-B.ST,2022-03-24,1.04
ATRLJ-B.ST,2023-03-23,0.53
ATRLJ-B.ST,2023-09-28,0.53
ATRLJ-B.ST,2024-03-22,0.35
ATRLJ-B.ST,2024-09-26,0.35
ATRLJ-B.ST,2025-03-21,0.36
ATRLJ-B.ST,2025-09-25,0.36
ATRLJ-B.ST,2026-03-20,0.74
ATT.ST,2016-05-18,0.54
ATT.ST,2017-04-07,1.22
ATT.ST,2018-04-13,1.27
ATT.ST,2019-04-12,0.6
ATT.ST,2024-04-25,1.0
ATT.ST,2025-05-08,1.2
ATT.ST,2026-05-07,0.9
AXFO.ST,2000-05-12,0.644518
AXFO.ST,2002-04-26,0.619729
AXFO.ST,2003-04-24,1.239458
AXFO.ST,2004-03-05,1.363404
AXFO.ST,2005-03-11,2.726808
AXFO.ST,2006-03-10,3.718375
AXFO.ST,2007-03-09,4.957834
AXFO.ST,2008-03-06,2.9747
AXFO.ST,2009-03-11,1.983133
AXFO.ST,2010-03-11,2.478917
AXFO.ST,2011-03-17,2.9747
AXFO.ST,2012-03-15,2.9747
AXFO.ST,2013-03-14,2.9747
AXFO.ST,2014-03-13,3.718375
AXFO.ST,2015-03-19,4.214159
AXFO.ST,2016-03-17,8.924101
AXFO.ST,2017-03-16,5.9494
AXFO.ST,2018-03-15,6.940967
AXFO.ST,2019-03-22,6.940967
AXFO.ST,2020-03-19,3.718375
AXFO.ST,2020-09-17,3.470484
AXFO.ST,2021-03-25,3.718375
AXFO.ST,2021-09-23,3.718375
AXFO.ST,2022-03-24,3.966267
AXFO.ST,2022-09-22,3.75
AXFO.ST,2023-03-23,4.15
AXFO.ST,2023-09-21,4.0
AXFO.ST,2024-03-21,4.25
AXFO.ST,2024-09-19,4.25
AXFO.ST,2025-03-20,4.5
AXFO.ST,2025-09-18,4.25
AXFO.ST,2026-03-19,4.5
AZA.ST,2000-04-28,1.322222
AZA.ST,2004-04-01,0.2
AZA.ST,2005-03-17,0.3
AZA.ST,2006-04-06,0.4
AZA.ST,2007-03-23,0.8
AZA.ST,2008-04-16,1.2
AZA.ST,2009-04-22,1.2
AZA.ST,2010-04-21,1.6
AZA.ST,2011-04-15,1.9
AZA.ST,2012-04-20,2.0
AZA.ST,2013-04-18,1.6
AZA.ST,2014-04-30,1.6
AZA.ST,2015-03-19,1.4
AZA.ST,2016-04-06,2.1
AZA.ST,2017-03-22,2.1
AZA.ST,2018-03-21,2.1
AZA.ST,2019-03-20,2.1
AZA.ST,2020-03-18,2.3
AZA.ST,2021-03-31,0.85
AZA.ST,2021-11-17,5.9
AZA.ST,2022-04-01,9.2
AZA.ST,2023-03-31,7.5
AZA.ST,2024-04-12,11.5
AZA.ST,2025-04-25,11.75
AZA.ST,2026-04-29,12.75
AZN.ST,2000-03-06,3.7513685
AZN.ST,2000-09-04,1.9723688
AZN.ST,2001-02-21,4.1381073
AZN.ST,2001-08-22,2.0754993
AZN.ST,2002-02-20,4.2799115
AZN.ST,2002-08-21,2.188703
AZN.ST,2003-02-19,4.472567
AZN.ST,2003-08-20,2.4266055
AZN.ST,2004-02-18,5.1386943
AZN.ST,2004-08-11,2.8072493
AZN.ST,2005-02-09,6.137884
AZN.ST,2005-08-10,3.616118
AZN.ST,2006-02-08,8.754812
AZN.ST,2006-08-09,3.429086
AZN.ST,2007-02-07,8.6
AZN.ST,2007-08-08,3.261499
AZN.ST,2008-02-06,8.72741
AZN.ST,2008-08-06,3.5837815
AZN.ST,2009-02-04,14.27415
AZN.ST,2009-08-05,4.41
AZN.ST,2010-02-03,12.43
AZN.ST,2010-08-04,5.7881937
AZN.ST,2011-02-02,15.044148
AZN.ST,2011-08-03,6.6905847
AZN.ST,2012-02-15,15.933646
AZN.ST,2012-08-08,7.489845
AZN.ST,2013-02-13,15.534018
AZN.ST,2013-08-14,7.63165
AZN.ST,2014-02-19,15.057038
AZN.ST,2014-08-13,6.8452806
AZN.ST,2015-02-19,16.114124
AZN.ST,2015-08-13,7.4124975
AZN.ST,2016-02-18,16.887602
AZN.ST,2016-08-11,7.81
AZN.ST,2017-02-16,16.57
AZN.ST,2017-08-10,8.882106
AZN.ST,2018-02-15,17.222776
AZN.ST,2018-08-09,8.81765
AZN.ST,2019-02-28,18.924429
AZN.ST,2019-08-08,9.268845
AZN.ST,2020-02-27,18.872864
AZN.ST,2020-08-13,8.972344
AZN.ST,2021-02-25,17.712646
AZN.ST,2021-08-12,8.353562
AZN.ST,2022-02-24,18.731058
AZN.ST,2022-08-11,9.848953
AZN.ST,2023-02-23,20.987038
AZN.ST,2023-08-10,9.255954
AZN.ST,2024-02-22,20.110428
AZN.ST,2024-08-08,10.00365
AZN.ST,2025-02-20,21.657383
AZN.ST,2025-08-07,9.887628
AZN.ST,2026-02-19,20.561625
AZN.ST,2026-08-06,10.248584
BAHN-B.ST,2008-05-13,0.1
BAHN-B.ST,2008-05-28,0.035
BAHN-B.ST,2009-05-13,0.018
BAHN-B.ST,2010-05-04,0.035
BAHN-B.ST,2011-05-20,0.045
BAHN-B.ST,2012-05-23,0.05
BAHN-B.ST,2013-05-22,0.15
BAHN-B.ST,2014-05-21,0.275
BAHN-B.ST,2015-05-21,0.3
BAHN-B.ST,2016-05-19,0.325
BAHN-B.ST,2017-05-18,0.325
BAHN-B.ST,2018-05-16,0.5
BAHN-B.ST,2019-05-15,0.55
BAHN-B.ST,2020-05-13,0.6
BAHN-B.ST,2021-05-12,0.75
BAHN-B.ST,2022-05-11,1.0
BAHN-B.ST,2023-05-10,1.75
BAHN-B.ST,2024-05-15,2.0
BAHN-B.ST,2025-05-14,2.0
BAHN-B.ST,2026-05-13,2.0
BALD-B.ST,2008-05-09,0.027778
BEIA-B.ST,2000-03-17,1.166667
BEIA-B.ST,2001-03-29,1.333333
BEIA-B.ST,2002-03-21,0.333333
BEIA-B.ST,2003-03-20,0.166667
BEIA-B.ST,2004-03-18,0.25
BEIA-B.ST,2005-03-31,0.833333
BEIA-B.ST,2006-03-23,1.833333
BEIA-B.ST,2007-03-29,2.0
BEIA-B.ST,2008-04-09,2.5
BEIA-B.ST,2009-04-01,2.5
BEIA-B.ST,2010-03-24,2.5
BEIA-B.ST,2011-03-31,3.5
BEIA-B.ST,2012-03-29,3.5
BEIA-B.ST,2013-03-20,3.5
BEIA-B.ST,2014-03-28,4.0
BEIA-B.ST,2015-03-20,4.25
BEIA-B.ST,2016-04-06,4.75
BEIA-B.ST,2017-03-30,4.75
BEIA-B.ST,2018-03-23,4.75
BEIA-B.ST,2019-03-29,5.1
BEIA-B.ST,2020-03-26,2.5
BEIA-B.ST,2021-03-24,3.0
BEIA-B.ST,2022-04-01,3.5
BEIA-B.ST,2023-03-31,3.75
BEIA-B.ST,2024-05-08,3.85
BEIA-B.ST,2025-05-07,3.95
BEIA-B.ST,2026-04-29,2.0
BEIJ-B.ST,2000-04-13,0.15261
BEIJ-B.ST,2001-04-26,0.15261
BEIJ-B.ST,2002-04-26,0.076305
BEIJ-B.ST,2003-04-30,0.10174
BEIJ-B.ST,2006-05-02,0.127175
BEIJ-B.ST,2007-04-30,0.165328
BEIJ-B.ST,2008-04-28,0.305221
BEIJ-B.ST,2009-04-27,0.305221
BEIJ-B.ST,2010-04-29,0.330656
BEIJ-B.ST,2011-05-06,0.406961
BEIJ-B.ST,2012-04-27,0.457831
BEIJ-B.ST,2013-04-29,0.483266
BEIJ-B.ST,2014-04-25,0.483266
BEIJ-B.ST,2015-04-10,0.508701
BEIJ-B.ST,2016-04-08,0.534137
BEIJ-B.ST,2017-04-07,0.559572
BEIJ-B.ST,2018-04-06,0.585007
BEIJ-B.ST,2019-04-11,0.457831
BEIJ-B.ST,2019-10-10,0.457831
BEIJ-B.ST,2020-06-26,0.534137
BEIJ-B.ST,2021-04-16,0.549398
BEIJ-B.ST,2021-10-07,0.366265
BEIJ-B.ST,2022-04-08,0.549398
BEIJ-B.ST,2022-10-10,0.457831
BEIJ-B.ST,2023-04-26,0.47
BEIJ-B.ST,2023-10-23,0.47
BEIJ-B.ST,2024-04-24,0.65
BEIJ-B.ST,2024-10-24,0.65
BEIJ-B.ST,2025-04-25,0.7
BEIJ-B.ST,2025-10-24,0.7
BEIJ-B.ST,2026-04-24,0.75
BERG-B.ST,2000-08-24,4.25
BERG-B.ST,2001-08-23,5.0
BERG-B.ST,2002-08-27,1.75
BERG-B.ST,2003-08-29,2.0
BERG-B.ST,2005-08-26,2.75
BERG-B.ST,2006-08-25,3.5
BERG-B.ST,2007-08-31,4.0
BERG-B.ST,2008-08-28,5.0
BERG-B.ST,2009-08-28,2.5
BERG-B.ST,2010-08-26,2.5
BERG-B.ST,2011-08-26,3.0
BERG-B.ST,2012-08-24,3.0
BERG-B.ST,2013-08-23,3.0
BERG-B.ST,2014-08-22,3.5
BERG-B.ST,2015-08-21,4.0
BERG-B.ST,2016-08-26,5.0
BERG-B.ST,2017-08-25,5.0
BERG-B.ST,2018-08-24,2.5
BERG-B.ST,2019-08-27,3.0
BERG-B.ST,2020-08-27,1.5
BERG-B.ST,2021-09-01,3.0
BERG-B.ST,2022-08-25,3.4
BERG-B.ST,2023-08-25,3.6
BERG-B.ST,2024-08-30,3.8
BERG-B.ST,2025-08-29,4.0
BETS-B.ST,2007-05-23,0.166667
BETS-B.ST,2010-05-07,3.0
BETS-B.ST,2010-05-12,2.1
BETS-B.ST,2011-05-13,2.675
BETS-B.ST,2012-05-14,3.133333
BETS-B.ST,2018-04-20,2.84
BETS-B.ST,2019-05-14,3.89
BETS-B.ST,2020-06-18,2.88
BETS-B.ST,2021-05-14,3.68
BETS-B.ST,2022-09-29,1.97
BETS-B.ST,2023-06-09,2.47
BETS-B.ST,2023-09-27,2.6
BETS-B.ST,2024-05-16,3.77
BETS-B.ST,2024-09-09,3.5545692
BETS-B.ST,2025-05-09,4.7394257
BETS-B.ST,2025-11-11,3.6372337
BETS-B.ST,2026-05-08,3.6372337
BILI-A.ST,2000-03-30,0.875
BILI-A.ST,2001-04-05,0.9375
BILI-A.ST,2002-04-11,1.0
BILI-A.ST,2003-06-11,1.0625
BILI-A.ST,2004-04-05,1.125
BILI-A.ST,2005-04-07,1.875
BILI-A.ST,2006-04-20,2.0
BILI-A.ST,2007-04-19,2.0
BILI-A.ST,2008-04-18,2.0
BILI-A.ST,2010-04-30,0.75
BILI-A.ST,2011-05-04,4.0
BILI-A.ST,2012-05-07,2.375
BILI-A.ST,2013-05-06,1.5
BILI-A.ST,2014-04-11,2.25
BILI-A.ST,2015-04-15,3.0
