ticker,report_period,report_date,eps_ttm,currency
NMAN.ST,2019-Q1,,6.063,SEK
NMAN.ST,2019-Q2,,6.3632,SEK
NMAN.ST,2019-Q3,,6.9278,SEK
NMAN.ST,2019-Q4,,6.4345,SEK
NMAN.ST,2020-Q1,,6.0924,SEK
NMAN.ST,2020-Q2,,4.2458,SEK
NMAN.ST,2020-Q3,,3.6389,SEK
NMAN.ST,2020-Q4,,3.1459,SEK
NMAN.ST,2021-Q1,,3.8013,SEK
NMAN.ST,2021-Q2,,6.4543,SEK
NMAN.ST,2021-Q3,,7.8648,SEK
NMAN.ST,2021-Q4,,8.6997,SEK
NMAN.ST,2022-Q1,,9.0787,SEK
NMAN.ST,2022-Q2,,8.8507,SEK
NMAN.ST,2022-Q3,,9.1813,SEK
NMAN.ST,2022-Q4,,9.3665,SEK
NMAN.ST,2023-Q1,,9.5745,SEK
NMAN.ST,2023-Q2,,10.3059,SEK
NMAN.ST,2023-Q3,,10.0999,SEK
NMAN.ST,2023-Q4,,9.7116,SEK
NMAN.ST,2024-Q1,,10.064,SEK
NMAN.ST,2024-Q2,,9.972,SEK
NMAN.ST,2024-Q3,,9.5442,SEK
NMAN.ST,2024-Q4,,9.8312,SEK
NMAN.ST,2025-Q1,,8.9534,SEK
NMAN.ST,2025-Q2,,8.1696,SEK
NMAN.ST,2025-Q3,,8.4309,SEK
NMAN.ST,2025-Q4,,7.7988,SEK
NMAN.ST,2026-Q1,,7.4291,SEK
NOLA-B.ST,2018-Q3,,2.8154,SEK
NOLA-B.ST,2018-Q4,,2.7297,SEK
NOLA-B.ST,2019-Q1,,2.4459,SEK
NOLA-B.ST,2019-Q2,,2.357,SEK
NOLA-B.ST,2019-Q3,,2.4769,SEK
NOLA-B.ST,2019-Q4,,2.6538,SEK
NOLA-B.ST,2020-Q1,,2.8238,SEK
NOLA-B.ST,2020-Q2,,2.9214,SEK
NOLA-B.ST,2020-Q3,,3.0102,SEK
NOLA-B.ST,2020-Q4,,3.0221,SEK
NOLA-B.ST,2021-Q1,,3.1985,SEK
NOLA-B.ST,2021-Q2,,3.5031,SEK
NOLA-B.ST,2021-Q3,,3.6679,SEK
NOLA-B.ST,2021-Q4,,4.3139,SEK
NOLA-B.ST,2022-Q1,,4.2169,SEK
NOLA-B.ST,2022-Q2,,3.839,SEK
NOLA-B.ST,2022-Q3,,3.4784,SEK
NOLA-B.ST,2022-Q4,,2.5874,SEK
NOLA-B.ST,2023-Q1,,2.3462,SEK
NOLA-B.ST,2023-Q2,,2.2162,SEK
NOLA-B.ST,2026-Q1,,2.8176,SEK
NORION.ST,2018-Q3,,3.6181,SEK
NORION.ST,2018-Q4,,3.7827,SEK
NORION.ST,2019-Q1,,4.0907,SEK
NORION.ST,2019-Q2,,4.1719,SEK
NORION.ST,2019-Q3,,4.2455,SEK
NORION.ST,2019-Q4,,-0.0535,SEK
NORION.ST,2020-Q1,,-0.9098,SEK
NORION.ST,2020-Q2,,-1.6028,SEK
NORION.ST,2020-Q3,,-2.266,SEK
NORION.ST,2020-Q4,,1.4659,SEK
NORION.ST,2021-Q1,,1.9281,SEK
NORION.ST,2021-Q2,,2.3907,SEK
NORION.ST,2021-Q3,,2.8824,SEK
NORION.ST,2021-Q4,,3.53,SEK
NORION.ST,2022-Q1,,4.0705,SEK
NORION.ST,2022-Q2,,4.3431,SEK
NORION.ST,2022-Q3,,4.796,SEK
PACT.ST,2018-Q3,,4.4836,SEK
PLAZ-B.ST,2018-Q3,,14.3359,SEK
PLAZ-B.ST,2018-Q4,,12.5578,SEK
PLAZ-B.ST,2019-Q1,,11.6846,SEK
PLAZ-B.ST,2019-Q2,,11.7681,SEK
PLAZ-B.ST,2019-Q3,,12.0351,SEK
PLAZ-B.ST,2019-Q4,,12.1937,SEK
PLAZ-B.ST,2020-Q1,,13.5124,SEK
PLAZ-B.ST,2020-Q2,,12.3356,SEK
PLAZ-B.ST,2020-Q3,,12.6778,SEK
PLAZ-B.ST,2020-Q4,,11.3925,SEK
PLAZ-B.ST,2021-Q1,,10.8667,SEK
PLAZ-B.ST,2021-Q2,,13.1285,SEK
PLAZ-B.ST,2021-Q3,,13.7044,SEK
PLAZ-B.ST,2021-Q4,,14.2385,SEK
PLAZ-B.ST,2022-Q1,,22.7432,SEK
PLAZ-B.ST,2022-Q2,,33.902,SEK
PLAZ-B.ST,2022-Q3,,32.7002,SEK
PLAZ-B.ST,2022-Q4,,26.6659,SEK
PLAZ-B.ST,2023-Q1,,15.7826,SEK
PLAZ-B.ST,2023-Q2,,-1.8028,SEK
PLAZ-B.ST,2023-Q3,,-6.7604,SEK
PLAZ-B.ST,2023-Q4,,-7.4364,SEK
PLAZ-B.ST,2024-Q1,,-6.1678,SEK
PLAZ-B.ST,2024-Q2,,-4.0646,SEK
PLAZ-B.ST,2024-Q3,,-2.4538,SEK
PLAZ-B.ST,2024-Q4,,2.9545,SEK
PLAZ-B.ST,2025-Q1,,2.579,SEK
PLAZ-B.ST,2025-Q2,,3.3885,SEK
PLAZ-B.ST,2025-Q3,,5.884,SEK
PLAZ-B.ST,2025-Q4,,5.8277,SEK
PLAZ-B.ST,2026-Q1,,6.5382,SEK
PNDX-B.ST,2018-Q3,,19.6804,SEK
PNDX-B.ST,2018-Q4,,16.8333,SEK
PNDX-B.ST,2019-Q1,,16.5731,SEK
PNDX-B.ST,2019-Q2,,16.5672,SEK
PNDX-B.ST,2019-Q3,,13.0448,SEK
PNDX-B.ST,2019-Q4,,15.7136,SEK
PNDX-B.ST,2020-Q1,,9.6558,SEK
PNDX-B.ST,2020-Q2,,3.3296,SEK
PNDX-B.ST,2020-Q3,,1.324,SEK
PNDX-B.ST,2020-Q4,,-7.6095,SEK
PNDX-B.ST,2021-Q1,,-3.7585,SEK
PNDX-B.ST,2021-Q2,,-2.0016,SEK
PNDX-B.ST,2021-Q3,,0.2774,SEK
PNDX-B.ST,2021-Q4,,3.3179,SEK
PNDX-B.ST,2022-Q1,,8.7626,SEK
PNDX-B.ST,2022-Q2,,16.2524,SEK
PNDX-B.ST,2022-Q3,,23.6878,SEK
PNDX-B.ST,2022-Q4,,22.9372,SEK
PNDX-B.ST,2023-Q1,,16.0946,SEK
PNDX-B.ST,2023-Q2,,10.204,SEK
PNDX-B.ST,2023-Q3,,3.5246,SEK
REJL-B.ST,2018-Q3,,0.221,SEK
REJL-B.ST,2018-Q4,,0.8495,SEK
REJL-B.ST,2019-Q1,,2.3386,SEK
REJL-B.ST,2019-Q2,,4.1354,SEK
REJL-B.ST,2019-Q3,,4.1188,SEK
REJL-B.ST,2019-Q4,,4.1702,SEK
REJL-B.ST,2020-Q1,,3.9176,SEK
REJL-B.ST,2020-Q2,,3.5364,SEK
REJL-B.ST,2020-Q3,,3.161,SEK
REJL-B.ST,2020-Q4,,2.5682,SEK
REJL-B.ST,2021-Q1,,2.8364,SEK
REJL-B.ST,2021-Q2,,3.9094,SEK
REJL-B.ST,2021-Q3,,4.3465,SEK
REJL-B.ST,2021-Q4,,5.4791,SEK
REJL-B.ST,2022-Q1,,6.2354,SEK
REJL-B.ST,2022-Q2,,6.6764,SEK
REJL-B.ST,2022-Q3,,7.4184,SEK
REJL-B.ST,2022-Q4,,9.5437,SEK
REJL-B.ST,2023-Q1,,9.595,SEK
REJL-B.ST,2023-Q2,,9.7114,SEK
REJL-B.ST,2023-Q3,,8.9795,SEK
REJL-B.ST,2023-Q4,,8.5007,SEK
REJL-B.ST,2024-Q1,,9.0316,SEK
SAGA-A.ST,2018-Q3,,8.1194,SEK
SAGA-A.ST,2018-Q4,,6.5824,SEK
SAGA-A.ST,2019-Q1,,6.69,SEK
SAGA-A.ST,2019-Q2,,6.705,SEK
SAGA-A.ST,2019-Q3,,7.1737,SEK
SAGA-A.ST,2019-Q4,,9.3067,SEK
SAGA-A.ST,2020-Q1,,9.3067,SEK
SAGA-A.ST,2020-Q2,,9.3067,SEK
SAGA-A.ST,2020-Q3,,9.3067,SEK
SAGA-A.ST,2020-Q4,,9.3067,SEK
SAGA-A.ST,2021-Q1,,11.5655,SEK
SAGA-A.ST,2021-Q2,,15.5516,SEK
SAGA-A.ST,2021-Q3,,16.7654,SEK
SAGA-A.ST,2021-Q4,,22.0759,SEK
SAGA-A.ST,2022-Q1,,20.7743,SEK
SAGA-A.ST,2022-Q2,,16.3075,SEK
SAGA-A.ST,2022-Q3,,14.2624,SEK
SAGA-A.ST,2022-Q4,,6.1143,SEK
SAGA-A.ST,2023-Q1,,1.9558,SEK
SAGA-A.ST,2023-Q2,,1.7125,SEK
SAGA-A.ST,2023-Q3,,1.5279,SEK
SAGA-A.ST,2023-Q4,,-0.0294,SEK
SAGA-A.ST,2024-Q1,,2.8962,SEK
SAGA-A.ST,2024-Q2,,4.8814,SEK
SAGA-A.ST,2024-Q3,,8.2164,SEK
SAGA-A.ST,2024-Q4,,11.307,SEK
SAGA-A.ST,2025-Q1,,10.8718,SEK
SAGA-A.ST,2025-Q2,,9.792,SEK
SAGA-A.ST,2025-Q3,,6.989,SEK
SAGA-A.ST,2025-Q4,,8.711,SEK
SAGA-A.ST,2026-Q1,,9.7826,SEK
SAGA-A.ST,2026-Q2,,12.6443,SEK
SCST.ST,2018-Q3,,2.8625,SEK
SCST.ST,2018-Q4,,3.0734,SEK
SCST.ST,2019-Q1,,3.5034,SEK
SCST.ST,2019-Q2,,3.7721,SEK
SCST.ST,2019-Q3,,4.0752,SEK
SCST.ST,2019-Q4,,3.5727,SEK
SCST.ST,2020-Q1,,2.9784,SEK
SCST.ST,2020-Q2,,3.3872,SEK
SCST.ST,2020-Q3,,3.4744,SEK
SCST.ST,2020-Q4,,3.1998,SEK
SCST.ST,2021-Q1,,3.5357,SEK
SCST.ST,2021-Q2,,2.9606,SEK
SCST.ST,2021-Q3,,1.7948,SEK
SCST.ST,2021-Q4,,1.5528,SEK
SCST.ST,2022-Q1,,0.822,SEK
SCST.ST,2022-Q2,,0.289,SEK
SCST.ST,2022-Q3,,0.289,SEK
SCST.ST,2022-Q4,,0.289,SEK
SCST.ST,2023-Q1,,0.289,SEK
SCST.ST,2023-Q2,,0.289,SEK
SCST.ST,2023-Q4,,4.0907,SEK
SCST.ST,2024-Q3,,4.5773,SEK
SECARE.ST,2018-Q3,,0.27,SEK
SECARE.ST,2018-Q4,,0.2948,SEK
SECARE.ST,2019-Q1,,0.3427,SEK
SECARE.ST,2019-Q2,,0.3551,SEK
SECARE.ST,2019-Q3,,0.3796,SEK
SECARE.ST,2019-Q4,,0.3792,SEK
SECARE.ST,2020-Q1,,0.3782,SEK
SECARE.ST,2020-Q2,,0.3565,SEK
SECARE.ST,2020-Q3,,0.4103,SEK
SECARE.ST,2020-Q4,,0.5337,SEK
SECARE.ST,2021-Q1,,0.6806,SEK
SECARE.ST,2021-Q2,,0.9233,SEK
SECARE.ST,2021-Q3,,1.008,SEK
SECT-B.ST,2018-Q3,,1.0849,SEK
SECT-B.ST,2018-Q4,,1.0501,SEK
SECT-B.ST,2019-Q1,,1.0941,SEK
SECT-B.ST,2019-Q2,,1.0916,SEK
SECT-B.ST,2019-Q3,,1.0445,SEK
SECT-B.ST,2019-Q4,,1.0015,SEK
SECT-B.ST,2020-Q1,,1.1862,SEK
SECT-B.ST,2020-Q2,,1.232,SEK
SECT-B.ST,2020-Q3,,1.1945,SEK
SECT-B.ST,2020-Q4,,1.3908,SEK
SECT-B.ST,2021-Q1,,1.2567,SEK
SECT-B.ST,2021-Q2,,1.43,SEK
SECT-B.ST,2021-Q3,,1.722,SEK
SECT-B.ST,2021-Q4,,1.6889,SEK
SECT-B.ST,2022-Q1,,1.7384,SEK
SECT-B.ST,2022-Q2,,1.6339,SEK
SECT-B.ST,2022-Q3,,1.5353,SEK
SECT-B.ST,2022-Q4,,1.6784,SEK
SECT-B.ST,2023-Q1,,1.7273,SEK
SECT-B.ST,2023-Q2,,1.9461,SEK
SECT-B.ST,2023-Q3,,1.9847,SEK
SECT-B.ST,2023-Q4,,2.2788,SEK
SECT-B.ST,2024-Q1,,2.2036,SEK
SECT-B.ST,2024-Q2,,2.2237,SEK
SECT-B.ST,2024-Q3,,2.3215,SEK
SECT-B.ST,2024-Q4,,1.9956,SEK
SECT-B.ST,2025-Q1,,3.0657,SEK
SECT-B.ST,2025-Q2,,2.9241,SEK
SFAST.ST,2021-Q4,,3.9651,SEK
SFAST.ST,2022-Q1,,4.1492,SEK
SFAST.ST,2022-Q2,,3.6547,SEK
SFAST.ST,2022-Q3,,2.469,SEK
SFAST.ST,2022-Q4,,0.8956,SEK
SFAST.ST,2023-Q1,,-0.5978,SEK
SFAST.ST,2023-Q2,,-1.0895,SEK
SFAST.ST,2023-Q3,,-1.6382,SEK
SFAST.ST,2023-Q4,,-1.1147,SEK
SFAST.ST,2024-Q1,,-0.6399,SEK
SFAST.ST,2024-Q2,,-0.493,SEK
SFAST.ST,2024-Q3,,-0.3967,SEK
SFAST.ST,2024-Q4,,0.1515,SEK
SFAST.ST,2025-Q1,,0.4659,SEK
SFAST.ST,2025-Q2,,0.6304,SEK
SFAST.ST,2025-Q3,,0.9624,SEK
SFAST.ST,2026-Q1,,1.343,SEK
SHOT.ST,2018-Q3,,4.5969,SEK
SHOT.ST,2018-Q4,,4.6402,SEK
SHOT.ST,2019-Q1,,5.8742,SEK
SHOT.ST,2019-Q2,,5.2777,SEK
SHOT.ST,2019-Q3,,5.2252,SEK
SHOT.ST,2019-Q4,,4.9571,SEK
SHOT.ST,2020-Q1,,-22.3485,SEK
SHOT.ST,2020-Q2,,-35.027,SEK
SHOT.ST,2020-Q3,,-39.0144,SEK
SHOT.ST,2020-Q4,,-42.6252,SEK
SHOT.ST,2021-Q1,,-21.2144,SEK
SHOT.ST,2021-Q2,,-13.6521,SEK
SHOT.ST,2021-Q3,,-11.5903,SEK
SHOT.ST,2021-Q4,,-8.9498,SEK
SHOT.ST,2022-Q1,,-6.6546,SEK
SHOT.ST,2022-Q2,,-0.9138,SEK
SINT.ST,2018-Q3,,3.9351,SEK
SINT.ST,2018-Q4,,4.6121,SEK
SINT.ST,2019-Q1,,5.2044,SEK
SINT.ST,2019-Q2,,5.5853,SEK
SINT.ST,2019-Q3,,6.6008,SEK
SINT.ST,2019-Q4,,6.7982,SEK
SINT.ST,2020-Q1,,6.5584,SEK
SINT.ST,2020-Q2,,4.9929,SEK
SINT.ST,2020-Q3,,3.5119,SEK
SINT.ST,2020-Q4,,3.1311,SEK
SINT.ST,2021-Q1,,3.1734,SEK
SINT.ST,2021-Q2,,4.3582,SEK
SINT.ST,2021-Q3,,4.88,SEK
SINT.ST,2021-Q4,,4.6403,SEK
SINT.ST,2022-Q1,,4.7813,SEK
SINT.ST,2022-Q2,,4.0761,SEK
SINT.ST,2022-Q3,,4.5839,SEK
SINT.ST,2022-Q4,,4.6685,SEK
SINT.ST,2023-Q1,,4.4428,SEK
SINT.ST,2023-Q2,,4.4146,SEK
SINT.ST,2023-Q3,,4.8659,SEK
SINT.ST,2023-Q4,,5.9534,SEK
SVED-B.ST,2018-Q3,,1.4364,SEK
SVED-B.ST,2018-Q4,,1.38,SEK
SVED-B.ST,2019-Q1,,1.2334,SEK
SVED-B.ST,2019-Q2,,1.2502,SEK
SVED-B.ST,2019-Q3,,1.2778,SEK
SVED-B.ST,2019-Q4,,1.4202,SEK
SVED-B.ST,2020-Q1,,1.4369,SEK
SVED-B.ST,2020-Q2,,1.4258,SEK
SVED-B.ST,2020-Q3,,1.6633,SEK
SVED-B.ST,2020-Q4,,1.6392,SEK
SVED-B.ST,2021-Q1,,1.9439,SEK
SVED-B.ST,2021-Q2,,2.3197,SEK
SVED-B.ST,2021-Q3,,2.5158,SEK
SVED-B.ST,2021-Q4,,2.0001,SEK
SVED-B.ST,2022-Q1,,2.6275,SEK
SVED-B.ST,2022-Q2,,2.719,SEK
SVED-B.ST,2022-Q3,,3.0755,SEK
SVED-B.ST,2022-Q4,,4.1228,SEK
SVED-B.ST,2023-Q1,,3.8555,SEK
SVED-B.ST,2023-Q2,,3.7532,SEK
SVED-B.ST,2023-Q3,,3.6141,SEK
SYSR.ST,2018-Q4,,1.212,SEK
SYSR.ST,2019-Q1,,1.225,SEK
SYSR.ST,2019-Q2,,1.549,SEK
SYSR.ST,2019-Q3,,1.8096,SEK
SYSR.ST,2019-Q4,,2.1341,SEK
SYSR.ST,2020-Q1,,2.2221,SEK
SYSR.ST,2020-Q2,,1.8346,SEK
SYSR.ST,2020-Q3,,1.6183,SEK
SYSR.ST,2020-Q4,,1.3644,SEK
SYSR.ST,2021-Q1,,1.3933,SEK
SYSR.ST,2021-Q2,,1.9529,SEK
SYSR.ST,2021-Q3,,2.3058,SEK
SYSR.ST,2021-Q4,,2.3698,SEK
SYSR.ST,2022-Q1,,2.5097,SEK
SYSR.ST,2022-Q2,,2.6179,SEK
VBG-B.ST,2018-Q3,,9.729,SEK
VBG-B.ST,2018-Q4,,10.9186,SEK
VBG-B.ST,2019-Q1,,11.9381,SEK
VBG-B.ST,2019-Q2,,12.154,SEK
VBG-B.ST,2019-Q3,,12.254,SEK
VBG-B.ST,2019-Q4,,11.9781,SEK
VBG-B.ST,2020-Q1,,11.5981,SEK
VBG-B.ST,2020-Q2,,9.1665,SEK
VBG-B.ST,2020-Q3,,9.1745,SEK
VBG-B.ST,2020-Q4,,9.0665,SEK
VBG-B.ST,2021-Q1,,10.0104,SEK
VBG-B.ST,2021-Q2,,12.8659,SEK
VBG-B.ST,2021-Q3,,13.1979,SEK
VBG-B.ST,2021-Q4,,13.4818,SEK
VBG-B.ST,2022-Q1,,13.9338,SEK
VBG-B.ST,2022-Q2,,14.2017,SEK
VBG-B.ST,2022-Q3,,13.4218,SEK
VBG-B.ST,2022-Q4,,14.7256,SEK
VBG-B.ST,2023-Q1,,15.8334,SEK
VBG-B.ST,2023-Q2,,17.3412,SEK
VITR.ST,2018-Q3,,2.7095,SEK
VITR.ST,2018-Q4,,2.8534,SEK
VITR.ST,2019-Q1,,2.9813,SEK
VITR.ST,2019-Q2,,3.1231,SEK
VITR.ST,2019-Q3,,3.4146,SEK
VITR.ST,2019-Q4,,3.5263,SEK
VITR.ST,2020-Q1,,3.4758,SEK
VITR.ST,2020-Q2,,2.7111,SEK
VITR.ST,2020-Q3,,2.5403,SEK
VITR.ST,2020-Q4,,2.6425,SEK
VITR.ST,2021-Q1,,2.996,SEK
VITR.ST,2021-Q2,,3.6793,SEK
VITR.ST,2021-Q3,,3.7562,SEK
VITR.ST,2021-Q4,,3.0312,SEK
VITR.ST,2022-Q1,,2.5479,SEK
VITR.ST,2022-Q2,,2.7176,SEK
VITR.ST,2022-Q3,,2.6263,SEK
VITR.ST,2022-Q4,,2.91,SEK
VITR.ST,2023-Q1,,3.043,SEK
VITR.ST,2023-Q2,,2.8657,SEK
VITR.ST,2024-Q4,,3.7854,SEK
VITR.ST,2025-Q3,,3.2543,SEK
VIVA.ST,2021-Q4,,4.6603,SEK
VIVA.ST,2022-Q1,,4.6125,SEK
VIVA.ST,2022-Q2,,4.9528,SEK
VIVA.ST,2022-Q3,,5.4823,SEK
VIVA.ST,2022-Q4,,2.8593,SEK
VIVA.ST,2023-Q1,,2.6004,SEK
VIVA.ST,2023-Q2,,2.2402,SEK
VIVA.ST,2023-Q3,,1.7111,SEK
VIVA.ST,2024-Q1,,1.3284,SEK
VOLV-A.ST,2018-Q3,,13.3757,SEK
VOLV-A.ST,2018-Q4,,12.2464,SEK
VOLV-A.ST,2019-Q1,,14.6851,SEK
VOLV-A.ST,2019-Q2,,15.6249,SEK
VOLV-A.ST,2019-Q3,,15.622,SEK
VOLV-A.ST,2019-Q4,,17.6368,SEK
VOLV-A.ST,2020-Q1,,14.717,SEK
VOLV-A.ST,2020-Q2,,9.103,SEK
VOLV-A.ST,2020-Q3,,8.2503,SEK
VOLV-A.ST,2020-Q4,,9.5011,SEK
VOLV-A.ST,2021-Q1,,11.5498,SEK
VOLV-A.ST,2021-Q2,,16.0653,SEK
VOLV-A.ST,2021-Q3,,16.7189,SEK
VOLV-A.ST,2021-Q4,,16.1243,SEK
VOLV-A.ST,2022-Q1,,15.2359,SEK
VOLV-A.ST,2022-Q2,,15.9948,SEK
VOLV-A.ST,2022-Q3,,16.7693,SEK
VOLV-A.ST,2022-Q4,,16.0931,SEK
VOLV-A.ST,2023-Q1,,18.9839,SEK
VOLV-A.ST,2023-Q2,,19.1447,SEK
VOLV-A.ST,2023-Q3,,21.8338,SEK
VOLV-A.ST,2023-Q4,,24.5069,SEK
VOLV-A.ST,2024-Q1,,25.0809,SEK
VOLV-A.ST,2024-Q2,,27.4321,SEK
VOLV-A.ST,2024-Q3,,25.4266,SEK
VOLV-A.ST,2024-Q4,,24.7805,SEK
VOLV-A.ST,2025-Q1,,22.72,SEK
VOLV-A.ST,2025-Q2,,18.7174,SEK
VOLV-A.ST,2025-Q3,,17.4993,SEK
VOLV-A.ST,2025-Q4,,16.9446,SEK
VOLV-A.ST,2026-Q1,,16.17,SEK
VOLV-A.ST,2026-Q2,,17.6252,SEK
WALL-B.ST,2018-Q3,,3.75,SEK
WALL-B.ST,2018-Q4,,4.6513,SEK
WALL-B.ST,2019-Q1,,4.6776,SEK
WALL-B.ST,2019-Q2,,3.4914,SEK
WALL-B.ST,2019-Q3,,3.5081,SEK
WALL-B.ST,2019-Q4,,4.2369,SEK
WALL-B.ST,2020-Q1,,4.1889,SEK
WALL-B.ST,2020-Q2,,4.3235,SEK
WALL-B.ST,2020-Q3,,4.1393,SEK
WALL-B.ST,2020-Q4,,2.9551,SEK
WALL-B.ST,2021-Q1,,3.596,SEK
WALL-B.ST,2021-Q2,,4.7745,SEK
WALL-B.ST,2021-Q3,,5.4966,SEK
WALL-B.ST,2021-Q4,,7.1826,SEK
WALL-B.ST,2022-Q1,,7.8922,SEK
WALL-B.ST,2022-Q2,,7.644,SEK
WALL-B.ST,2022-Q3,,7.5318,SEK
WALL-B.ST,2022-Q4,,1.6696,SEK
WALL-B.ST,2023-Q1,,-0.0863,SEK
WALL-B.ST,2023-Q2,,-1.8462,SEK
WALL-B.ST,2023-Q4,,-0.6841,SEK
WALL-B.ST,2026-Q1,,3.8007,SEK
WIHL.ST,2018-Q3,,8.265,SEK
WIHL.ST,2018-Q4,,7.8131,SEK
WIHL.ST,2019-Q1,,7.8398,SEK
WIHL.ST,2019-Q2,,7.8285,SEK
WIHL.ST,2019-Q3,,7.5173,SEK
WIHL.ST,2019-Q4,,9.508,SEK
WIHL.ST,2020-Q1,,9.6153,SEK
WIHL.ST,2020-Q2,,8.7956,SEK
WIHL.ST,2020-Q3,,9.9992,SEK
WIHL.ST,2020-Q4,,7.2278,SEK
WIHL.ST,2021-Q1,,7.6636,SEK
WIHL.ST,2021-Q2,,8.2004,SEK
WIHL.ST,2021-Q3,,7.7222,SEK
WIHL.ST,2021-Q4,,10.8904,SEK
WIHL.ST,2022-Q1,,11.9899,SEK
WIHL.ST,2022-Q2,,12.6535,SEK
WIHL.ST,2022-Q3,,11.9248,SEK
WIHL.ST,2022-Q4,,7.4424,SEK
WIHL.ST,2023-Q1,,5.6176,SEK
WIHL.ST,2023-Q2,,4.4368,SEK
WIHL.ST,2023-Q4,,-0.0878,SEK
WIHL.ST,2025-Q4,,7.2212,SEK
WIHL.ST,2026-Q1,,7.6018,SEK
ZZ-B.ST,2018-Q3,,0.1148,SEK
ZZ-B.ST,2018-Q4,,0.198,SEK
ZZ-B.ST,2019-Q1,,0.2639,SEK
ZZ-B.ST,2019-Q2,,0.3527,SEK
ZZ-B.ST,2019-Q3,,0.2453,SEK
ZZ-B.ST,2019-Q4,,0.3231,SEK
ZZ-B.ST,2020-Q1,,0.636,SEK
ZZ-B.ST,2020-Q2,,0.7403,SEK
ZZ-B.ST,2020-Q3,,1.2654,SEK
ZZ-B.ST,2020-Q4,,1.8763,SEK
ZZ-B.ST,2021-Q1,,2.0497,SEK
ZZ-B.ST,2021-Q2,,2.4329,SEK
ZZ-B.ST,2021-Q3,,2.7199,SEK
ZZ-B.ST,2021-Q4,,2.4565,SEK
ZZ-B.ST,2022-Q1,,2.2422,SEK
ZZ-B.ST,2022-Q2,,1.9102,SEK
ZZ-B.ST,2022-Q3,,1.5587,SEK
ZZ-B.ST,2022-Q4,,1.9738,SEK
ZZ-B.ST,2023-Q1,,2.3884,SEK
ZZ-B.ST,2023-Q2,,3.1582,SEK
ZZ-B.ST,2024-Q1,,4.8325,SEK
ZZ-B.ST,2024-Q3,,4.6686,SEK
ZZ-B.ST,2024-Q4,,4.5764,SEK
ZZ-B.ST,2025-Q2,,5.2858,SEK
ZZ-B.ST,2025-Q4,,8.5732,SEK
