ticker,metric,as_of_date,value,currency_code,current_trailing_eps,is_latest_metric_row
HPOL-B.ST,trailingDilutedEPS,2025-06-30,5.96,SEK,5.3,False
HPOL-B.ST,trailingDilutedEPS,2025-12-31,5.64,SEK,5.3,False
HPOL-B.ST,trailingDilutedEPS,2026-03-31,5.36,SEK,5.3,False
HPOL-B.ST,trailingDilutedEPS,2026-06-30,5.3,SEK,5.3,True
HTRO.ST,quarterlyBasicEPS,2024-12-31,0.42,SEK,0.19,False
HTRO.ST,quarterlyBasicEPS,2025-03-31,0.42,SEK,0.19,False
HTRO.ST,quarterlyBasicEPS,2025-06-30,0.38,SEK,0.19,False
HTRO.ST,quarterlyBasicEPS,2025-12-31,-0.27,SEK,0.19,False
HTRO.ST,quarterlyBasicEPS,2026-03-31,0.4,SEK,0.19,False
HTRO.ST,quarterlyBasicEPS,2026-06-30,0.61,SEK,0.19,True
HTRO.ST,quarterlyDilutedEPS,2024-12-31,0.42,SEK,0.19,False
HTRO.ST,quarterlyDilutedEPS,2025-03-31,0.42,SEK,0.19,False
HTRO.ST,quarterlyDilutedEPS,2025-06-30,0.38,SEK,0.19,False
HTRO.ST,quarterlyDilutedEPS,2025-12-31,-0.27,SEK,0.19,False
HTRO.ST,quarterlyDilutedEPS,2026-03-31,0.4,SEK,0.19,False
HTRO.ST,quarterlyDilutedEPS,2026-06-30,0.61,SEK,0.19,True
HTRO.ST,trailingBasicEPS,2023-09-30,4.31,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2023-12-31,4.18,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2024-03-31,3.39,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2024-06-30,2.55,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2024-09-30,2.22,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2024-12-31,1.69,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2025-03-31,1.8,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2025-06-30,1.74,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2025-12-31,-0.07,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2026-03-31,-0.09,SEK,0.19,False
HTRO.ST,trailingBasicEPS,2026-06-30,0.19,SEK,0.19,True
HTRO.ST,trailingDilutedEPS,2023-09-30,4.28,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2023-12-31,4.17,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2024-03-31,3.39,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2024-06-30,2.55,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2024-09-30,2.22,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2024-12-31,1.69,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2025-03-31,1.8,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2025-06-30,1.74,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2025-12-31,-0.07,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2026-03-31,-0.09,SEK,0.19,False
HTRO.ST,trailingDilutedEPS,2026-06-30,0.19,SEK,0.19,True
HUFV-A.ST,quarterlyBasicEPS,2024-12-31,2.84,SEK,5.92,False
HUFV-A.ST,quarterlyBasicEPS,2025-03-31,0.4,SEK,5.92,False
HUFV-A.ST,quarterlyBasicEPS,2025-06-30,0.91,SEK,5.92,False
HUFV-A.ST,quarterlyBasicEPS,2025-12-31,1.59,SEK,5.92,False
HUFV-A.ST,quarterlyBasicEPS,2026-03-31,1.51,SEK,5.92,True
HUFV-A.ST,quarterlyDilutedEPS,2024-12-31,2.84,SEK,5.92,False
HUFV-A.ST,quarterlyDilutedEPS,2025-03-31,0.4,SEK,5.92,False
HUFV-A.ST,quarterlyDilutedEPS,2025-06-30,0.91,SEK,5.92,False
HUFV-A.ST,quarterlyDilutedEPS,2025-12-31,1.59,SEK,5.92,False
HUFV-A.ST,quarterlyDilutedEPS,2026-03-31,1.51,SEK,5.92,True
HUFV-A.ST,trailingBasicEPS,2023-09-30,-9.46,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2024-03-31,-9.02,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2024-06-30,-4.5,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2024-09-30,-2.74,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2024-12-31,1.8,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2025-03-31,4.16,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2025-06-30,4.86,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2025-12-31,4.18,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2026-03-31,5.29,SEK,5.92,False
HUFV-A.ST,trailingBasicEPS,2026-06-30,5.92,SEK,5.92,True
HUFV-A.ST,trailingDilutedEPS,2023-09-30,-9.46,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2024-03-31,-9.02,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2024-06-30,-4.5,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2024-09-30,-2.74,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2024-12-31,1.8,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2025-03-31,4.16,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2025-06-30,4.86,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2025-12-31,4.18,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2026-03-31,5.29,SEK,5.92,False
HUFV-A.ST,trailingDilutedEPS,2026-06-30,5.92,SEK,5.92,True
INDT.ST,quarterlyBasicEPS,2024-12-31,2.01,SEK,7.36,False
INDT.ST,quarterlyBasicEPS,2025-03-31,1.71,SEK,7.36,False
INDT.ST,quarterlyBasicEPS,2025-06-30,1.75,SEK,7.36,False
INDT.ST,quarterlyBasicEPS,2025-12-31,1.72,SEK,7.36,False
INDT.ST,quarterlyBasicEPS,2026-03-31,1.64,SEK,7.36,False
INDT.ST,quarterlyBasicEPS,2026-06-30,2.15,SEK,7.36,True
INDT.ST,quarterlyDilutedEPS,2024-12-31,2.01,SEK,7.36,False
INDT.ST,quarterlyDilutedEPS,2025-03-31,1.71,SEK,7.36,False
INDT.ST,quarterlyDilutedEPS,2025-06-30,1.75,SEK,7.36,False
INDT.ST,quarterlyDilutedEPS,2025-12-31,1.72,SEK,7.36,False
INDT.ST,quarterlyDilutedEPS,2026-03-31,1.64,SEK,7.36,False
INDT.ST,quarterlyDilutedEPS,2026-06-30,2.15,SEK,7.36,True
INDT.ST,trailingBasicEPS,2023-09-30,7.78,SEK,7.36,False
INDT.ST,trailingBasicEPS,2023-12-31,7.86,SEK,7.36,False
INDT.ST,trailingBasicEPS,2024-03-31,7.41,SEK,7.36,False
INDT.ST,trailingBasicEPS,2024-06-30,7.42,SEK,7.36,False
INDT.ST,trailingBasicEPS,2024-09-30,7.47,SEK,7.36,False
INDT.ST,trailingBasicEPS,2024-12-31,7.55,SEK,7.36,False
INDT.ST,trailingBasicEPS,2025-03-31,7.65,SEK,7.36,False
INDT.ST,trailingBasicEPS,2025-06-30,7.4,SEK,7.36,False
INDT.ST,trailingBasicEPS,2025-12-31,7.03,SEK,7.36,False
INDT.ST,trailingBasicEPS,2026-03-31,6.96,SEK,7.36,False
INDT.ST,trailingBasicEPS,2026-06-30,7.36,SEK,7.36,True
INDT.ST,trailingDilutedEPS,2023-09-30,7.78,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2023-12-31,7.86,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2024-03-31,7.41,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2024-06-30,7.42,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2024-09-30,7.47,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2024-12-31,7.54,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2025-03-31,7.64,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2025-06-30,7.39,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2025-12-31,7.03,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2026-03-31,6.96,SEK,7.36,False
INDT.ST,trailingDilutedEPS,2026-06-30,7.36,SEK,7.36,True
INDU-A.ST,quarterlyBasicEPS,2024-12-31,-7.38,SEK,145.54,False
INDU-A.ST,quarterlyBasicEPS,2025-03-31,17.96,SEK,145.54,False
INDU-A.ST,quarterlyBasicEPS,2025-06-30,4.27,SEK,145.54,False
INDU-A.ST,quarterlyBasicEPS,2025-12-31,42.64,SEK,145.54,False
INDU-A.ST,quarterlyBasicEPS,2026-03-31,28.77,SEK,145.54,False
INDU-A.ST,quarterlyBasicEPS,2026-06-30,57.03,SEK,145.54,True
INDU-A.ST,quarterlyDilutedEPS,2024-12-31,-7.38,SEK,145.54,False
INDU-A.ST,quarterlyDilutedEPS,2025-03-31,17.96,SEK,145.54,False
INDU-A.ST,quarterlyDilutedEPS,2025-06-30,4.27,SEK,145.54,False
INDU-A.ST,quarterlyDilutedEPS,2025-12-31,42.64,SEK,145.54,False
INDU-A.ST,quarterlyDilutedEPS,2026-03-31,28.77,SEK,145.54,False
INDU-A.ST,quarterlyDilutedEPS,2026-06-30,57.03,SEK,145.54,True
INDU-A.ST,trailingBasicEPS,2022-12-31,-32.34,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2023-09-30,69.93,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2023-12-31,62.15,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2024-03-31,73.05,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2024-06-30,52.33,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2024-09-30,72.73,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2024-12-31,29.3,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2025-03-31,9.01,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2025-06-30,30.37,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2025-12-31,81.97,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2026-03-31,92.78,SEK,145.54,False
INDU-A.ST,trailingBasicEPS,2026-06-30,145.54,SEK,145.54,True
INDU-A.ST,trailingDilutedEPS,2022-12-31,-32.34,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2023-09-30,69.93,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2023-12-31,62.15,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2024-03-31,73.05,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2024-06-30,52.33,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2024-09-30,72.73,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2024-12-31,29.3,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2025-03-31,9.01,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2025-06-30,30.37,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2025-12-31,81.97,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2026-03-31,92.78,SEK,145.54,False
INDU-A.ST,trailingDilutedEPS,2026-06-30,145.54,SEK,145.54,True
INTRUM.ST,quarterlyBasicEPS,2024-12-31,-1.519557,SEK,-2.97296,False
INTRUM.ST,quarterlyBasicEPS,2025-03-31,0.16639,SEK,-2.97296,False
INTRUM.ST,quarterlyBasicEPS,2025-06-30,0.539262,SEK,-2.97296,False
INTRUM.ST,quarterlyBasicEPS,2025-09-30,0.601408,SEK,-2.97296,False
INTRUM.ST,quarterlyBasicEPS,2025-12-31,-3.343828,SEK,-2.97296,False
INTRUM.ST,quarterlyBasicEPS,2026-03-31,-0.551291,SEK,-2.97296,True
INTRUM.ST,quarterlyDilutedEPS,2024-12-31,-1.519557,SEK,-2.97296,False
INTRUM.ST,quarterlyDilutedEPS,2025-03-31,0.16639,SEK,-2.97296,False
INTRUM.ST,quarterlyDilutedEPS,2025-06-30,0.539262,SEK,-2.97296,False
INTRUM.ST,quarterlyDilutedEPS,2025-09-30,0.601408,SEK,-2.97296,False
INTRUM.ST,quarterlyDilutedEPS,2025-12-31,-3.343828,SEK,-2.97296,False
INTRUM.ST,quarterlyDilutedEPS,2026-03-31,-0.551291,SEK,-2.97296,True
INTRUM.ST,trailingBasicEPS,2023-09-30,-33.23,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2024-03-31,-3.73,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2024-06-30,-14.9,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2024-09-30,-21.53,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2025-03-31,-27.86,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2025-06-30,-14.11,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2025-12-31,-11.25,SEK,-2.97296,False
INTRUM.ST,trailingBasicEPS,2026-03-31,-2.97296,SEK,-2.97296,True
INTRUM.ST,trailingDilutedEPS,2023-09-30,-33.23,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2024-03-31,-3.73,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2024-06-30,-14.9,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2024-09-30,-21.53,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2025-03-31,-27.86,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2025-06-30,-14.11,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2025-12-31,-11.25,SEK,-2.97296,False
INTRUM.ST,trailingDilutedEPS,2026-03-31,-2.97296,SEK,-2.97296,True
INVE-A.ST,quarterlyBasicEPS,2024-12-31,-10.35,SEK,85.69,False
INVE-A.ST,quarterlyBasicEPS,2025-03-31,-0.99,SEK,85.69,False
INVE-A.ST,quarterlyBasicEPS,2025-06-30,14.79,SEK,85.69,False
INVE-A.ST,quarterlyBasicEPS,2025-12-31,18.09,SEK,85.69,False
INVE-A.ST,quarterlyBasicEPS,2026-06-30,38.28,SEK,85.69,True
INVE-A.ST,quarterlyDilutedEPS,2024-12-31,-10.35,SEK,85.69,False
INVE-A.ST,quarterlyDilutedEPS,2025-03-31,-0.99,SEK,85.69,False
INVE-A.ST,quarterlyDilutedEPS,2025-06-30,14.78,SEK,85.69,False
INVE-A.ST,quarterlyDilutedEPS,2025-12-31,18.07,SEK,85.69,False
INVE-A.ST,quarterlyDilutedEPS,2026-06-30,38.26,SEK,85.69,True
INVE-A.ST,trailingBasicEPS,2023-09-30,38.73,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2023-12-31,41.48,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2024-03-31,52.64,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2024-06-30,59.12,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2024-09-30,66.92,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2025-03-31,14.13,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2025-06-30,7.63,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2025-12-31,51.42,SEK,85.69,False
INVE-A.ST,trailingBasicEPS,2026-06-30,85.73,SEK,85.69,True
INVE-A.ST,trailingDilutedEPS,2023-09-30,38.72,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2023-12-31,41.46,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2024-03-31,52.61,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2024-06-30,59.09,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2024-09-30,66.88,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2025-03-31,14.12,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2025-06-30,7.63,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2025-12-31,51.39,SEK,85.69,False
INVE-A.ST,trailingDilutedEPS,2026-06-30,85.69,SEK,85.69,True
INWI.ST,quarterlyBasicEPS,2024-12-31,3.17,SEK,9.1,False
INWI.ST,quarterlyBasicEPS,2025-03-31,0.65,SEK,9.1,False
INWI.ST,quarterlyBasicEPS,2025-06-30,2.69,SEK,9.1,False
INWI.ST,quarterlyBasicEPS,2025-12-31,2.87,SEK,9.1,False
INWI.ST,quarterlyBasicEPS,2026-03-31,0.18,SEK,9.1,False
INWI.ST,quarterlyBasicEPS,2026-06-30,3.4,SEK,9.1,True
INWI.ST,quarterlyDilutedEPS,2024-12-31,3.16,SEK,9.1,False
INWI.ST,quarterlyDilutedEPS,2025-03-31,0.65,SEK,9.1,False
INWI.ST,quarterlyDilutedEPS,2025-06-30,2.68,SEK,9.1,False
INWI.ST,quarterlyDilutedEPS,2025-12-31,2.87,SEK,9.1,False
INWI.ST,quarterlyDilutedEPS,2026-03-31,0.18,SEK,9.1,False
INWI.ST,quarterlyDilutedEPS,2026-06-30,3.4,SEK,9.1,True
INWI.ST,trailingBasicEPS,2023-09-30,12.64,SEK,9.1,False
INWI.ST,trailingBasicEPS,2023-12-31,11.72,SEK,9.1,False
INWI.ST,trailingBasicEPS,2024-03-31,10.19,SEK,9.1,False
INWI.ST,trailingBasicEPS,2024-06-30,9.35,SEK,9.1,False
INWI.ST,trailingBasicEPS,2024-09-30,9.32,SEK,9.1,False
INWI.ST,trailingBasicEPS,2024-12-31,9.29,SEK,9.1,False
INWI.ST,trailingBasicEPS,2025-03-31,9.57,SEK,9.1,False
INWI.ST,trailingBasicEPS,2025-06-30,9.74,SEK,9.1,False
INWI.ST,trailingBasicEPS,2025-12-31,8.87,SEK,9.1,False
INWI.ST,trailingBasicEPS,2026-03-31,8.4,SEK,9.1,False
INWI.ST,trailingBasicEPS,2026-06-30,9.11,SEK,9.1,True
INWI.ST,trailingDilutedEPS,2023-09-30,12.64,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2023-12-31,11.72,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2024-03-31,10.19,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2024-06-30,9.35,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2024-09-30,9.3,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2024-12-31,9.26,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2025-03-31,9.54,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2025-06-30,9.7,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2025-12-31,8.85,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2026-03-31,8.38,SEK,9.1,False
INWI.ST,trailingDilutedEPS,2026-06-30,9.1,SEK,9.1,True
KAMBI.ST,quarterlyBasicEPS,2024-12-31,0.17,EUR,0.413,False
KAMBI.ST,quarterlyBasicEPS,2025-03-31,0.027,EUR,0.413,False
KAMBI.ST,quarterlyBasicEPS,2025-06-30,0.009,EUR,0.413,False
KAMBI.ST,quarterlyBasicEPS,2025-12-31,0.174,EUR,0.413,False
KAMBI.ST,quarterlyBasicEPS,2026-03-31,0.086,EUR,0.413,False
KAMBI.ST,quarterlyBasicEPS,2026-06-30,0.128,EUR,0.413,True
KAMBI.ST,quarterlyDilutedEPS,2024-12-31,0.17,EUR,0.413,False
KAMBI.ST,quarterlyDilutedEPS,2025-03-31,0.027,EUR,0.413,False
KAMBI.ST,quarterlyDilutedEPS,2025-06-30,0.009,EUR,0.413,False
KAMBI.ST,quarterlyDilutedEPS,2025-12-31,0.172,EUR,0.413,False
KAMBI.ST,quarterlyDilutedEPS,2026-03-31,0.086,EUR,0.413,False
KAMBI.ST,quarterlyDilutedEPS,2026-06-30,0.127,EUR,0.413,True
KAMBI.ST,trailingBasicEPS,2023-09-30,0.797,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2024-03-31,0.488,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2024-06-30,0.558,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2024-09-30,0.527,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2024-12-31,0.515,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2025-03-31,0.435,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2025-06-30,0.291,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2025-12-31,0.24,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2026-03-31,0.299,EUR,0.413,False
KAMBI.ST,trailingBasicEPS,2026-06-30,0.417,EUR,0.413,True
KAMBI.ST,trailingDilutedEPS,2023-09-30,0.794,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2024-03-31,0.487,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2024-06-30,0.557,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2024-09-30,0.526,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2024-12-31,0.515,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2025-03-31,0.435,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2025-06-30,0.291,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2025-12-31,0.238,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2026-03-31,0.297,EUR,0.413,False
KAMBI.ST,trailingDilutedEPS,2026-06-30,0.413,EUR,0.413,True
KNOW.ST,quarterlyBasicEPS,2024-12-31,1.43,SEK,-10.62,False
KNOW.ST,quarterlyBasicEPS,2025-03-31,1.4,SEK,-10.62,False
KNOW.ST,quarterlyBasicEPS,2025-06-30,0.02,SEK,-10.62,False
KNOW.ST,quarterlyBasicEPS,2025-12-31,-12.57,SEK,-10.62,False
KNOW.ST,quarterlyBasicEPS,2026-03-31,1.1,SEK,-10.62,False
KNOW.ST,quarterlyBasicEPS,2026-06-30,0.12,SEK,-10.62,True
KNOW.ST,quarterlyDilutedEPS,2024-12-31,1.43,SEK,-10.62,False
KNOW.ST,quarterlyDilutedEPS,2025-03-31,1.4,SEK,-10.62,False
KNOW.ST,quarterlyDilutedEPS,2025-06-30,0.02,SEK,-10.62,False
KNOW.ST,quarterlyDilutedEPS,2025-12-31,-12.57,SEK,-10.62,False
KNOW.ST,quarterlyDilutedEPS,2026-03-31,1.1,SEK,-10.62,False
KNOW.ST,quarterlyDilutedEPS,2026-06-30,0.12,SEK,-10.62,True
KNOW.ST,trailingBasicEPS,2023-09-30,9.74,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2023-12-31,8.74,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2024-03-31,7.33,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2024-06-30,6.73,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2024-09-30,5.76,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2024-12-31,3.88,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2025-03-31,3.05,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2025-06-30,2.96,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2025-12-31,-10.43,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2026-03-31,-10.73,SEK,-10.62,False
KNOW.ST,trailingBasicEPS,2026-06-30,-10.62,SEK,-10.62,True
KNOW.ST,trailingDilutedEPS,2023-09-30,9.74,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2023-12-31,8.74,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2024-03-31,7.33,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2024-06-30,6.73,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2024-09-30,5.76,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2024-12-31,3.88,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2025-03-31,3.05,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2025-06-30,2.96,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2025-12-31,-10.43,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2026-03-31,-10.73,SEK,-10.62,False
KNOW.ST,trailingDilutedEPS,2026-06-30,-10.62,SEK,-10.62,True
LAGR-B.ST,quarterlyBasicEPS,2024-12-31,1.3,SEK,6.07,False
LAGR-B.ST,quarterlyBasicEPS,2025-03-31,1.49,SEK,6.07,False
LAGR-B.ST,quarterlyBasicEPS,2025-06-30,1.28,SEK,6.07,False
LAGR-B.ST,quarterlyBasicEPS,2025-12-31,1.52,SEK,6.07,False
LAGR-B.ST,quarterlyBasicEPS,2026-03-31,1.77,SEK,6.07,False
LAGR-B.ST,quarterlyBasicEPS,2026-06-30,1.53,SEK,6.07,True
LAGR-B.ST,quarterlyDilutedEPS,2024-12-31,1.3,SEK,6.07,False
LAGR-B.ST,quarterlyDilutedEPS,2025-03-31,1.48,SEK,6.07,False
LAGR-B.ST,quarterlyDilutedEPS,2025-06-30,1.27,SEK,6.07,False
LAGR-B.ST,quarterlyDilutedEPS,2025-12-31,1.52,SEK,6.07,False
LAGR-B.ST,quarterlyDilutedEPS,2026-03-31,1.76,SEK,6.07,False
LAGR-B.ST,quarterlyDilutedEPS,2026-06-30,1.53,SEK,6.07,True
LAGR-B.ST,trailingBasicEPS,2023-09-30,4.01,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2023-12-31,4.12,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2024-03-31,4.26,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2024-06-30,4.33,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2024-09-30,4.42,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2024-12-31,4.63,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2025-03-31,4.95,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2025-06-30,5.15,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2025-12-31,5.55,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2026-03-31,5.82,SEK,6.07,False
LAGR-B.ST,trailingBasicEPS,2026-06-30,6.07,SEK,6.07,True
LAGR-B.ST,trailingDilutedEPS,2023-09-30,4.0,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2023-12-31,4.12,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2024-03-31,4.25,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2024-06-30,4.32,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2024-09-30,4.4,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2024-12-31,4.61,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2025-03-31,4.93,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2025-06-30,5.12,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2025-12-31,5.53,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2026-03-31,5.81,SEK,6.07,False
LAGR-B.ST,trailingDilutedEPS,2026-06-30,6.07,SEK,6.07,True
LIFCO-B.ST,quarterlyBasicEPS,2024-12-31,2.13,SEK,8.48,False
LIFCO-B.ST,quarterlyBasicEPS,2025-03-31,1.84,SEK,8.48,False
LIFCO-B.ST,quarterlyBasicEPS,2025-06-30,1.91,SEK,8.48,False
LIFCO-B.ST,quarterlyBasicEPS,2025-12-31,2.28,SEK,8.48,False
LIFCO-B.ST,quarterlyBasicEPS,2026-03-31,1.98,SEK,8.48,False
LIFCO-B.ST,quarterlyBasicEPS,2026-06-30,2.25,SEK,8.48,True
LIFCO-B.ST,quarterlyDilutedEPS,2024-12-31,2.13,SEK,8.48,False
LIFCO-B.ST,quarterlyDilutedEPS,2025-03-31,1.84,SEK,8.48,False
LIFCO-B.ST,quarterlyDilutedEPS,2025-06-30,1.91,SEK,8.48,False
