date,base_currency,quote_currency,rate,yahoo_ticker
2026-02-17,EUR,SEK,10.626009941101074,EURSEK=X
2026-02-18,EUR,SEK,10.622969627380371,EURSEK=X
2026-02-19,EUR,SEK,10.652099609375,EURSEK=X
2026-02-20,EUR,SEK,10.669710159301758,EURSEK=X
2026-02-23,EUR,SEK,10.65034008026123,EURSEK=X
2026-02-24,EUR,SEK,10.68616008758545,EURSEK=X
2026-02-25,EUR,SEK,10.648159980773926,EURSEK=X
2026-02-26,EUR,SEK,10.65056037902832,EURSEK=X
2026-02-27,EUR,SEK,10.678680419921875,EURSEK=X
2026-03-02,EUR,SEK,10.668769836425781,EURSEK=X
2026-03-03,EUR,SEK,10.707269668579102,EURSEK=X
2026-03-04,EUR,SEK,10.747679710388184,EURSEK=X
2026-03-05,EUR,SEK,10.670430183410645,EURSEK=X
2026-03-06,EUR,SEK,10.704010009765625,EURSEK=X
2026-03-09,EUR,SEK,10.677189826965332,EURSEK=X
2026-03-10,EUR,SEK,10.619429588317871,EURSEK=X
2026-03-11,EUR,SEK,10.637080192565918,EURSEK=X
2026-03-12,EUR,SEK,10.65958023071289,EURSEK=X
2026-03-13,EUR,SEK,10.764470100402832,EURSEK=X
2026-03-16,EUR,SEK,10.800270080566406,EURSEK=X
2026-03-17,EUR,SEK,10.72896957397461,EURSEK=X
2026-03-18,EUR,SEK,10.699250221252441,EURSEK=X
2026-03-19,EUR,SEK,10.773530006408691,EURSEK=X
2026-03-20,EUR,SEK,10.751629829406738,EURSEK=X
2026-03-23,EUR,SEK,10.801790237426758,EURSEK=X
2026-03-24,EUR,SEK,10.827699661254883,EURSEK=X
2026-03-25,EUR,SEK,10.799139976501465,EURSEK=X
2026-03-26,EUR,SEK,10.808320045471191,EURSEK=X
2026-03-27,EUR,SEK,10.867230415344238,EURSEK=X
2026-03-30,EUR,SEK,10.888609886169434,EURSEK=X
2026-03-31,EUR,SEK,10.95359992980957,EURSEK=X
2026-04-01,EUR,SEK,10.932490348815918,EURSEK=X
2026-04-02,EUR,SEK,10.900520324707031,EURSEK=X
2026-04-03,EUR,SEK,10.857609748840332,EURSEK=X
2026-04-06,EUR,SEK,10.904060363769531,EURSEK=X
2026-04-07,EUR,SEK,10.90369987487793,EURSEK=X
2026-04-08,EUR,SEK,10.859800338745117,EURSEK=X
2026-04-09,EUR,SEK,10.861800193786621,EURSEK=X
2026-04-10,EUR,SEK,10.853870391845703,EURSEK=X
2026-04-13,EUR,SEK,10.88949966430664,EURSEK=X
2026-04-14,EUR,SEK,10.800250053405762,EURSEK=X
2026-04-15,EUR,SEK,10.821669578552246,EURSEK=X
2026-04-16,EUR,SEK,10.804149627685547,EURSEK=X
2026-04-17,EUR,SEK,10.829440116882324,EURSEK=X
2026-04-20,EUR,SEK,10.797100067138672,EURSEK=X
2026-04-21,EUR,SEK,10.746959686279297,EURSEK=X
2026-04-22,EUR,SEK,10.781310081481934,EURSEK=X
2026-04-23,EUR,SEK,10.809760093688965,EURSEK=X
2026-04-24,EUR,SEK,10.815010070800781,EURSEK=X
2026-04-27,EUR,SEK,10.814399719238281,EURSEK=X
2026-04-28,EUR,SEK,10.802149772644043,EURSEK=X
2026-04-29,EUR,SEK,10.849599838256836,EURSEK=X
2026-04-30,EUR,SEK,10.872039794921875,EURSEK=X
2026-05-01,EUR,SEK,10.829000473022461,EURSEK=X
2026-05-04,EUR,SEK,10.80370044708252,EURSEK=X
2026-05-05,EUR,SEK,10.858070373535156,EURSEK=X
2026-05-06,EUR,SEK,10.826709747314453,EURSEK=X
2026-05-07,EUR,SEK,10.8571195602417,EURSEK=X
2026-05-08,EUR,SEK,10.880620002746582,EURSEK=X
2026-05-11,EUR,SEK,10.876290321350098,EURSEK=X
2026-05-12,EUR,SEK,10.857379913330078,EURSEK=X
2026-05-13,EUR,SEK,10.904970169067383,EURSEK=X
2026-05-14,EUR,SEK,10.92218017578125,EURSEK=X
2026-05-15,EUR,SEK,10.963930130004883,EURSEK=X
2026-05-18,EUR,SEK,10.976920127868652,EURSEK=X
2026-05-19,EUR,SEK,10.930319786071777,EURSEK=X
2026-05-20,EUR,SEK,10.907480239868164,EURSEK=X
2026-05-21,EUR,SEK,10.853799819946289,EURSEK=X
2026-05-22,EUR,SEK,10.847399711608887,EURSEK=X
2026-05-25,EUR,SEK,10.812789916992188,EURSEK=X
2026-05-26,EUR,SEK,10.817139625549316,EURSEK=X
2026-05-27,EUR,SEK,10.808070182800293,EURSEK=X
2026-05-28,EUR,SEK,10.803629875183105,EURSEK=X
2026-05-29,EUR,SEK,10.77750015258789,EURSEK=X
2026-06-01,EUR,SEK,10.762519836425781,EURSEK=X
2026-06-02,EUR,SEK,10.829899787902832,EURSEK=X
2026-06-03,EUR,SEK,10.841529846191406,EURSEK=X
2026-06-04,EUR,SEK,10.898420333862305,EURSEK=X
2026-06-05,EUR,SEK,10.8858003616333,EURSEK=X
2026-06-08,EUR,SEK,10.902850151062012,EURSEK=X
2026-06-09,EUR,SEK,10.88290023803711,EURSEK=X
2026-06-10,EUR,SEK,10.938529968261719,EURSEK=X
2026-06-11,EUR,SEK,10.977129936218262,EURSEK=X
2026-06-12,EUR,SEK,10.93019962310791,EURSEK=X
2026-06-15,EUR,SEK,10.888970375061035,EURSEK=X
2026-06-16,EUR,SEK,10.889900207519531,EURSEK=X
2026-06-17,EUR,SEK,10.862330436706543,EURSEK=X
2026-06-18,EUR,SEK,10.941679954528809,EURSEK=X
2026-06-19,EUR,SEK,10.980899810791016,EURSEK=X
2026-06-22,EUR,SEK,10.991209983825684,EURSEK=X
2026-06-23,EUR,SEK,10.992899894714355,EURSEK=X
2026-06-24,EUR,SEK,11.077489852905273,EURSEK=X
2026-06-25,EUR,SEK,11.07427978515625,EURSEK=X
2026-06-26,EUR,SEK,11.069080352783203,EURSEK=X
2026-06-29,EUR,SEK,11.081259727478027,EURSEK=X
2026-06-30,EUR,SEK,11.086199760437012,EURSEK=X
2026-07-01,EUR,SEK,11.077630043029785,EURSEK=X
2026-07-02,EUR,SEK,11.059280395507812,EURSEK=X
2026-07-03,EUR,SEK,11.063130378723145,EURSEK=X
2026-07-06,EUR,SEK,11.025620460510254,EURSEK=X
2026-07-07,EUR,SEK,11.012120246887207,EURSEK=X
2026-07-08,EUR,SEK,11.058799743652344,EURSEK=X
2026-07-09,EUR,SEK,11.06859016418457,EURSEK=X
2026-07-10,EUR,SEK,11.043800354003906,EURSEK=X
2026-07-13,EUR,SEK,11.035659790039062,EURSEK=X
2026-07-14,EUR,SEK,11.059240341186523,EURSEK=X
2026-07-15,EUR,SEK,11.031700134277344,EURSEK=X
2026-07-16,EUR,SEK,11.0006103515625,EURSEK=X
2026-07-17,EUR,SEK,11.034040451049805,EURSEK=X
2026-07-20,EUR,SEK,11.047189712524414,EURSEK=X
2026-07-21,EUR,SEK,11.055100440979004,EURSEK=X
2026-07-22,EUR,SEK,11.066710472106934,EURSEK=X
2026-07-23,EUR,SEK,11.063639640808105,EURSEK=X
2026-07-24,EUR,SEK,11.09924030303955,EURSEK=X
2026-07-27,EUR,SEK,11.025079727172852,EURSEK=X
2026-07-28,EUR,SEK,11.0516996383667,EURSEK=X
2026-07-29,EUR,SEK,11.034899711608887,EURSEK=X
2026-07-30,EUR,SEK,11.055379867553711,EURSEK=X
2026-07-31,EUR,SEK,10.990269660949707,EURSEK=X
2026-08-03,EUR,SEK,10.969610214233398,EURSEK=X
2026-08-04,EUR,SEK,11.007740020751953,EURSEK=X
2026-08-05,EUR,SEK,10.972800254821777,EURSEK=X
2026-08-06,EUR,SEK,10.956680297851562,EURSEK=X
2026-08-07,EUR,SEK,10.959799766540527,EURSEK=X
2026-08-10,EUR,SEK,10.958720207214355,EURSEK=X
2026-08-11,EUR,SEK,10.95419979095459,EURSEK=X
2026-08-12,EUR,SEK,10.986310005187988,EURSEK=X
2026-08-13,EUR,SEK,11.041299819946289,EURSEK=X
2026-08-14,EUR,SEK,11.021920204162598,EURSEK=X
2016-01-01,USD,SEK,8.433850288391113,USDSEK=X
2016-01-04,USD,SEK,8.437800407409668,USDSEK=X
2016-01-05,USD,SEK,8.492609977722168,USDSEK=X
2016-01-06,USD,SEK,8.58965015411377,USDSEK=X
2016-01-07,USD,SEK,8.588509559631348,USDSEK=X
2016-01-08,USD,SEK,8.464349746704102,USDSEK=X
2016-01-11,USD,SEK,8.49116039276123,USDSEK=X
2016-01-12,USD,SEK,8.538590431213379,USDSEK=X
2016-01-13,USD,SEK,8.532400131225586,USDSEK=X
2016-01-14,USD,SEK,8.521300315856934,USDSEK=X
2016-01-15,USD,SEK,8.550800323486328,USDSEK=X
2016-01-18,USD,SEK,8.575429916381836,USDSEK=X
2016-01-19,USD,SEK,8.586020469665527,USDSEK=X
2016-01-20,USD,SEK,8.53279972076416,USDSEK=X
2016-01-21,USD,SEK,8.593649864196777,USDSEK=X
2016-01-22,USD,SEK,8.561570167541504,USDSEK=X
2016-01-25,USD,SEK,8.578100204467773,USDSEK=X
2016-01-26,USD,SEK,8.558449745178223,USDSEK=X
2016-01-27,USD,SEK,8.543560028076172,USDSEK=X
2016-01-28,USD,SEK,8.501279830932617,USDSEK=X
2016-01-29,USD,SEK,8.503230094909668,USDSEK=X
2016-02-01,USD,SEK,8.589159965515137,USDSEK=X
2016-02-02,USD,SEK,8.524709701538086,USDSEK=X
2016-02-03,USD,SEK,8.549610137939453,USDSEK=X
2016-02-04,USD,SEK,8.43949031829834,USDSEK=X
2016-02-05,USD,SEK,8.398619651794434,USDSEK=X
2016-02-08,USD,SEK,8.4621000289917,USDSEK=X
2016-02-09,USD,SEK,8.448760032653809,USDSEK=X
2016-02-10,USD,SEK,8.413200378417969,USDSEK=X
2016-02-11,USD,SEK,8.370209693908691,USDSEK=X
2016-02-12,USD,SEK,8.37285041809082,USDSEK=X
2016-02-15,USD,SEK,8.422109603881836,USDSEK=X
2016-02-16,USD,SEK,8.470680236816406,USDSEK=X
2016-02-17,USD,SEK,8.503499984741211,USDSEK=X
2016-02-18,USD,SEK,8.516610145568848,USDSEK=X
2016-02-19,USD,SEK,8.445130348205566,USDSEK=X
2016-02-22,USD,SEK,8.442540168762207,USDSEK=X
2016-02-23,USD,SEK,8.496049880981445,USDSEK=X
2016-02-24,USD,SEK,8.47704029083252,USDSEK=X
2016-02-25,USD,SEK,8.48865032196045,USDSEK=X
2016-02-26,USD,SEK,8.49685001373291,USDSEK=X
2016-02-29,USD,SEK,8.558910369873047,USDSEK=X
2016-03-01,USD,SEK,8.555760383605957,USDSEK=X
2016-03-02,USD,SEK,8.612489700317383,USDSEK=X
2016-03-03,USD,SEK,8.60813045501709,USDSEK=X
2016-03-04,USD,SEK,8.530579566955566,USDSEK=X
2016-03-07,USD,SEK,8.482560157775879,USDSEK=X
2016-03-08,USD,SEK,8.473719596862793,USDSEK=X
2016-03-09,USD,SEK,8.492349624633789,USDSEK=X
2016-03-10,USD,SEK,8.451499938964844,USDSEK=X
2016-03-11,USD,SEK,8.372989654541016,USDSEK=X
2016-03-14,USD,SEK,8.33530044555664,USDSEK=X
2016-03-15,USD,SEK,8.345040321350098,USDSEK=X
2016-03-16,USD,SEK,8.317150115966797,USDSEK=X
2016-03-17,USD,SEK,8.232430458068848,USDSEK=X
2016-03-18,USD,SEK,8.180399894714355,USDSEK=X
2016-03-21,USD,SEK,8.225391387939453,USDSEK=X
2016-03-22,USD,SEK,8.227109909057617,USDSEK=X
2016-03-23,USD,SEK,8.22266960144043,USDSEK=X
2016-03-24,USD,SEK,8.267669677734375,USDSEK=X
2016-03-25,USD,SEK,8.298959732055664,USDSEK=X
2016-03-28,USD,SEK,8.311240196228027,USDSEK=X
2016-03-29,USD,SEK,8.277159690856934,USDSEK=X
2016-03-30,USD,SEK,8.193550109863281,USDSEK=X
2016-03-31,USD,SEK,8.132499694824219,USDSEK=X
2016-04-01,USD,SEK,8.117500305175781,USDSEK=X
2016-04-04,USD,SEK,8.128910064697266,USDSEK=X
2016-04-05,USD,SEK,8.125200271606445,USDSEK=X
2016-04-06,USD,SEK,8.12798023223877,USDSEK=X
2016-04-07,USD,SEK,8.149580001831055,USDSEK=X
2016-04-08,USD,SEK,8.159890174865723,USDSEK=X
