ticker,period_end,report_date,report_lag_days,eps_ttm,currency,alignment_status,eps_source,date_status
HTRO.ST,2023-09-30,2023-10-27,27,4.28,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2023-12-31,2024-02-09,40,4.17,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2024-03-31,2024-04-26,26,3.39,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2024-06-30,2024-07-16,16,2.55,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2024-09-30,2024-10-25,25,2.22,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2024-12-31,2025-02-07,38,1.69,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2025-03-31,2025-04-29,29,1.8,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2025-06-30,2025-07-14,14,1.74,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2025-09-30,2025-10-24,24,0.62,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
HTRO.ST,2025-12-31,2026-02-05,36,-0.07,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2026-03-31,2026-04-29,29,-0.09,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HTRO.ST,2026-06-30,2026-07-15,15,0.19,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2023-09-30,2023-11-09,40,-9.46,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2024-03-31,2024-05-08,38,-9.02,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2024-06-30,2024-08-22,53,-4.5,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2024-09-30,2024-11-07,38,-2.74,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2024-12-31,2025-02-13,44,1.8,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2025-03-31,2025-05-08,38,4.16,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2025-06-30,2025-08-20,51,4.86,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2025-09-30,2025-11-06,37,5.43,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
HUFV-A.ST,2025-12-31,2026-02-12,43,4.18,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2026-03-31,2026-05-08,38,5.29,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
HUFV-A.ST,2026-06-30,2026-08-20,51,5.92,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2023-09-30,2023-10-27,27,7.78,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2023-12-31,2024-02-01,32,7.86,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2024-03-31,2024-04-25,25,7.41,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2024-06-30,2024-07-18,18,7.42,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2024-09-30,2024-10-25,25,7.47,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2024-12-31,2025-01-30,30,7.54,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2025-03-31,2025-04-25,25,7.64,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2025-06-30,2025-07-15,15,7.39,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2025-09-30,2025-10-21,21,7.32,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
INDT.ST,2025-12-31,2026-01-29,29,7.03,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2026-03-31,2026-04-24,24,6.96,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDT.ST,2026-06-30,2026-07-16,16,7.36,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INDU-A.ST,2022-12-31,,,-32.34,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2023-09-30,,,69.93,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2023-12-31,,,62.15,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2024-03-31,,,73.05,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2024-06-30,,,52.33,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2024-09-30,,,72.73,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2024-12-31,,,29.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2025-03-31,,,9.01,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2025-06-30,,,30.37,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2025-09-30,,,31.95,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,missing
INDU-A.ST,2025-12-31,,,81.97,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2026-03-31,,,92.78,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INDU-A.ST,2026-06-30,,,145.54,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INTRUM.ST,2023-09-30,2023-10-25,25,-33.23,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2024-03-31,2024-04-24,24,-3.73,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2024-06-30,2024-07-18,18,-14.9,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2024-09-30,2024-10-23,23,-21.53,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2025-03-31,2025-05-07,37,-27.86,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2025-06-30,2025-07-25,25,-14.11,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2025-09-30,2025-10-30,30,-9.425729,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
INTRUM.ST,2025-12-31,2026-01-29,29,-11.25,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INTRUM.ST,2026-03-31,2026-05-07,37,-2.97296,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INVE-A.ST,2023-09-30,,,38.72,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2023-12-31,,,41.46,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2024-03-31,,,52.61,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2024-06-30,,,59.09,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2024-09-30,,,66.88,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2025-03-31,,,14.12,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2025-06-30,,,7.63,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2025-09-30,,,22.97,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,missing
INVE-A.ST,2025-12-31,,,51.39,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INVE-A.ST,2026-03-31,,,62.21,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,missing
INVE-A.ST,2026-06-30,,,85.69,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INWI.ST,2023-09-30,2023-10-24,24,12.64,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2023-12-31,,,11.72,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INWI.ST,2024-03-31,2024-04-23,23,10.19,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2024-06-30,,,9.35,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
INWI.ST,2024-09-30,2024-10-22,22,9.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2024-12-31,2025-02-04,35,9.26,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2025-03-31,2025-04-24,24,9.54,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2025-06-30,2025-07-14,14,9.7,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2025-09-30,2025-10-21,21,9.14,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
INWI.ST,2025-12-31,2026-02-03,34,8.85,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2026-03-31,2026-04-28,28,8.38,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
INWI.ST,2026-06-30,2026-07-15,15,9.1,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2023-09-30,2023-11-01,32,0.794,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2024-03-31,2024-04-24,24,0.487,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2024-06-30,2024-07-24,24,0.557,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2024-09-30,2024-11-06,37,0.526,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2024-12-31,2025-02-26,57,0.515,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2025-03-31,2025-04-30,30,0.435,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2025-06-30,2025-07-23,23,0.291,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2025-09-30,2025-11-05,36,0.23600000000000002,EUR,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
KAMBI.ST,2025-12-31,2026-02-18,49,0.238,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2026-03-31,2026-04-29,29,0.297,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KAMBI.ST,2026-06-30,2026-07-22,22,0.413,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2023-09-30,2023-10-25,25,9.74,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2023-12-31,2024-02-08,39,8.74,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2024-03-31,2024-05-03,33,7.33,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2024-06-30,2024-07-19,19,6.73,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2024-09-30,2024-10-25,25,5.76,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2024-12-31,2025-02-07,38,3.88,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2025-03-31,2025-04-29,29,3.05,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2025-06-30,2025-07-18,18,2.96,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2025-09-30,2025-10-24,24,3.5700000000000003,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
KNOW.ST,2025-12-31,2026-02-06,37,-10.43,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2026-03-31,2026-04-29,29,-10.73,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
KNOW.ST,2026-06-30,2026-07-17,17,-10.62,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2023-09-30,2023-10-25,25,4.0,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2023-12-31,2024-02-06,37,4.12,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2024-03-31,2024-05-17,47,4.25,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2024-06-30,2024-07-18,18,4.32,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2024-09-30,2024-10-25,25,4.4,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2024-12-31,2025-01-31,31,4.61,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2025-03-31,2025-05-20,50,4.93,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2025-06-30,2025-07-18,18,5.12,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2025-09-30,2025-10-24,24,5.31,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
LAGR-B.ST,2025-12-31,2026-02-06,37,5.53,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2026-03-31,2026-05-19,49,5.81,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LAGR-B.ST,2026-06-30,2026-07-17,17,6.07,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2023-09-30,2023-10-20,20,6.88,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2024-03-31,,,7.01,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
LIFCO-B.ST,2024-06-30,2024-07-12,12,7.11,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2024-09-30,,,7.12,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
LIFCO-B.ST,2024-12-31,2025-01-31,31,7.27,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2025-03-31,2025-04-25,25,7.59,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2025-06-30,2025-07-14,14,7.52,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2025-09-30,2025-10-23,23,7.8500000000000005,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
LIFCO-B.ST,2025-12-31,2026-01-30,30,8.0,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2026-03-31,2026-04-24,24,8.14,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIFCO-B.ST,2026-06-30,2026-07-14,14,8.48,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2023-09-30,2023-10-19,19,5.88,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2023-12-31,2024-02-14,45,6.21,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2024-06-30,2024-07-12,12,6.39,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2024-09-30,2024-10-23,23,6.62,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2025-03-31,2025-04-24,24,7.0,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2025-06-30,2025-07-12,12,7.43,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2025-09-30,2025-10-21,21,7.759999999999999,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
LIME.ST,2025-12-31,2026-02-12,43,8.35,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2026-03-31,2026-04-21,21,8.53,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LIME.ST,2026-06-30,2026-07-14,14,8.98,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2023-09-30,2023-10-26,26,23.57,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2023-12-31,2024-01-31,31,20.96,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2024-03-31,2024-05-06,36,20.37,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2024-06-30,2024-07-24,24,20.99,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2024-09-30,2024-10-29,29,21.97,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2025-03-31,2025-05-07,37,23.96,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2025-06-30,2025-07-25,25,25.32,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2025-09-30,2025-10-31,31,26.22,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
LOOMIS.ST,2025-12-31,2026-02-04,35,23.21,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2026-03-31,2026-05-07,37,25.53,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LOOMIS.ST,2026-06-30,2026-07-24,24,27.6,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2023-09-30,2023-11-01,32,0.45,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2023-12-31,2024-02-22,53,0.31,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2024-03-31,2024-05-01,31,0.14,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2024-06-30,2024-07-30,30,0.21,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2024-09-30,2024-11-06,37,0.35,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2025-03-31,2025-05-08,38,-0.13,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2025-06-30,2025-08-06,37,-0.03,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2025-12-31,2026-02-20,51,1.49,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2026-03-31,2026-05-06,36,1.67,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
LUMI.ST,2026-06-30,2026-08-05,36,1.75,USD,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCAP.ST,2023-09-30,,,10.1,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2024-03-31,,,13.7,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2024-06-30,,,14.4,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2024-09-30,,,15.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2024-12-31,2025-01-31,31,14.0,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCAP.ST,2025-03-31,,,13.6,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2025-06-30,,,13.3,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2025-09-30,,,13.2,SEK,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,missing
MCAP.ST,2025-12-31,,,14.7,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2026-03-31,,,15.0,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCAP.ST,2026-06-30,2026-07-21,21,16.1,SEK,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCOV-B.ST,2023-09-30,,,0.055,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCOV-B.ST,2023-12-31,,,0.118,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCOV-B.ST,2024-03-31,,,0.149,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCOV-B.ST,2024-06-30,,,0.155,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCOV-B.ST,2024-09-30,,,0.131,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,missing
MCOV-B.ST,2024-12-31,2025-02-12,43,0.112,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCOV-B.ST,2025-03-31,2025-04-29,29,0.204,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCOV-B.ST,2025-06-30,2025-07-24,24,0.288,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCOV-B.ST,2025-09-30,2025-11-05,36,0.447,EUR,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS,existing_canonical
MCOV-B.ST,2025-12-31,2026-02-10,41,0.513,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
MCOV-B.ST,2026-03-31,2026-04-29,29,0.526,EUR,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries,existing_canonical
